block_number,execution_time_us,hint_construction_time_us,hint_write_time_us,rss_bytes
24081492,301928,18557,14048,26098401280
24081493,180481,15649,13322,26101612544
24081494,299964,23353,13880,26106036224
24081495,195468,16861,12173,26109820928
24081496,375657,36534,13554,26079952896
24081497,450375,34493,14950,26088636416
24081498,180343,8902,12465,26093027328
24081499,267768,6595,11441,26097795072
24081500,509523,23021,13409,26107133952
24081501,177902,3215,12055,26110738432
24081502,541246,35193,15523,26091257856
24081503,465901,26905,15252,26102890496
24081504,20403,1112,11725,26103398400
24081505,709095,35599,14910,26085785600
24081506,438420,26372,11187,26093944832
24081507,318753,20838,14718,26101415936
24081508,427179,27113,13890,26110607360
24081509,264611,28825,15260,26084130816
24081510,312353,27217,13546,26090487808
24081511,373816,25200,13472,26096435200
24081512,327870,19799,12587,26103758848
24081513,211480,14195,13275,26108002304
24081514,419902,20522,13101,26085507072
24081515,282903,19046,13544,26091945984
24081516,415737,34784,13102,26098515968
24081517,281177,13016,13969,26105675776
24081518,350340,19963,13401,26112851968
24081519,278987,8968,12258,26087178240
24081520,427693,27467,13413,26095796224
24081521,257239,16316,13894,26101809152
24081522,403908,28208,14081,26109034496
24081523,265019,14984,13918,26114424832
24081524,402097,19495,12286,26087817216
24081525,314264,19170,15492,26095452160
24081526,295460,19693,13405,26101972992
24081527,90735,2779,12038,26103283712
24081528,320950,27356,13661,26109788160
24081529,650698,38716,14172,26089226240
24081530,249428,13654,14024,26095648768
24081531,308818,9809,12791,26103103488
24081532,181103,3395,12216,26106953728
24081533,456167,18373,13451,26116816896
24081534,370612,17952,14220,26093518848
24081535,156829,3194,12943,26096730112
24081536,460990,22259,12450,26105249792
24081537,441062,35350,15683,26112622592
24081538,109242,2864,11603,26115178496
24081539,281413,17515,13182,26121076736
24081540,356055,16326,14290,26096975872
24081541,277105,16675,13353,26102644736
24081542,223504,10806,11793,26106757120
24081543,206178,12517,13100,26111344640
24081544,348020,24300,13926,26119127040
24081545,446132,19432,14274,26094272512
24081546,437446,27915,14039,26104086528
24081547,310372,22479,13930,26110181376
24081548,285773,22411,13528,26116030464
24081549,351180,28469,13771,26102677504
24081550,196328,9084,13884,26095435776
24081551,377409,19331,13424,26102317056
24081552,247881,10569,12775,26108674048
24081553,656563,41379,14957,26089881600
24081554,288134,14993,13763,26096812032
24081555,176346,10092,13038,26099957760
24081556,406693,22716,13243,26107478016
24081557,295512,7894,13361,26114326528
24081558,306383,29699,14730,26087522304
24081559,311522,23152,13170,26094108672
24081560,243965,16720,13545,26098843648
24081561,396341,20812,13919,26108280832
24081562,270211,16299,14116,26081165312
24081563,470567,25808,17886,26090668032
24081564,57708,1324,11917,26092027904
24081565,550976,28148,14317,26102415360
24081566,308163,16951,13753,26108624896
24081567,657590,29921,14500,26092781568
24081568,262719,21463,15414,26097827840
24081569,502607,34308,27335,26077446144
24081570,325364,21773,14335,26084835328
24081571,275542,22679,13074,26090553344
24081572,57189,2273,11954,26091536384
24081573,910583,56794,104847,26078396416
24081574,348059,24333,13990,26085785600
24081575,761096,41740,13887,26102071296
24081576,505689,32821,14030,26113048576
24081577,344100,20036,13373,26119143424
24081578,229634,9507,12335,26124599296
24081579,286503,19801,14968,26131218432
24081580,805975,36642,14095,26148749312
24081581,261329,17408,13213,26154647552
24081582,59459,2009,11184,26155712512
24081583,603106,34643,11832,26169442304
24081584,343499,24449,30563,26143473664
24081585,323799,19021,13784,26150043648
24081586,292608,18968,14060,26156122112
24081587,550772,29881,14162,26170802176
24081588,338583,24628,12736,26176897024
24081589,252721,16487,13561,26182320128
24081590,426256,23517,13494,26159218688
24081591,411544,21906,13564,26167377920
24081592,626377,22733,13294,26181419008
24081593,247792,17926,26149,26151682048
24081594,836915,43370,14604,26166542336
24081595,205542,10553,12634,26171179008
24081596,315183,28219,14287,26177748992
24081597,617237,22406,13578,26155155456
24081598,245793,16901,14089,26160365568
24081599,427811,35665,13885,26169622528
24081600,185401,15829,13645,26173505536
24081601,785109,37795,13941,26156695552
24081602,238412,11438,13992,26161971200
24081603,273537,16485,12283,26167033856
24081604,302759,20390,13053,26172964864
24081605,577008,26721,12976,26187120640
24081606,474582,28943,13830,26159923200
24081607,200707,14994,12101,26163691520
24081608,267860,12304,12679,26169622528
24081609,534510,20670,13596,26179698688
24081610,99247,2854,11941,26181828608
24081611,337288,20615,14537,26153451520
24081612,542070,27147,13877,26166853632
24081613,72634,2539,12170,26168426496
24081614,451965,17555,13459,26176421888
24081615,367762,17819,13906,26182991872
24081616,197784,9680,25344,26153254912
24081617,264063,25362,14075,26158579712
24081618,299083,19345,14124,26165215232
24081619,353988,30734,14211,26171457536
24081620,260520,17162,14989,26177929216
24081621,425760,27929,14249,26152321024
24081622,257023,11189,12898,26157219840
24081623,187011,12388,12557,26161266688
24081624,337253,31206,14279,26168541184
24081625,401008,19790,13131,26175537152
24081626,180979,10924,24542,26148569088
24081627,87589,4131,11845,26150715392
24081628,374611,25133,13871,26159316992
24081629,223710,19354,12637,26163757056
24081630,418693,24765,13612,26170998784
24081631,176928,7675,12987,26175520768
24081632,159952,12517,12782,26178551808
24081633,280726,28647,14552,26151174144
24081634,107103,7016,13319,26152910848
24081635,719989,33292,14262,26168655872
24081636,289688,10103,13456,26174029824
24081637,280455,11574,12761,26179125248
24081638,159437,6553,25468,26150207488
24081639,265931,16186,13857,26155892736
24081640,67590,5782,16851,26156924928
24081641,640096,42742,14396,26170163200
24081642,444103,6324,11420,26176045056
24081643,133656,6023,11849,26179993600
24081644,182500,6065,24443,26149830656
24081645,202089,15799,12300,26154369024
24081646,420934,36912,12894,26162872320
24081647,187350,13307,12290,26166476800
24081648,592222,41761,14191,26178256896
24081649,234975,11764,13140,26154401792
24081650,365806,25889,13962,26162479104
24081651,417484,16170,12020,26172293120
24081652,212364,16891,26005,26143244288
24081653,382868,8913,12835,26150092800
24081654,294138,22349,13522,26156695552
24081655,316230,22471,13917,26163822592
24081656,67914,3980,11995,26165215232
24081657,394665,26431,12165,26172178432
24081658,538352,45825,14115,26151501824
24081659,409458,11045,12187,26158235648
24081660,210533,5846,11944,26164477952
24081661,541340,23478,25971,26145734656
24081662,423271,36257,13722,26153730048
24081663,235953,18678,9484,26159841280
24081664,520310,40305,14073,26169737216
24081665,283984,22247,13419,26176323584
24081666,549432,29749,14855,26156728320
24081667,161444,4961,12065,26159398912
24081668,109702,2587,11810,26162429952
24081669,363377,25722,13808,26170523648
24081670,289513,21799,13725,26177241088
24081671,280389,17595,14601,26182107136
24081672,378261,19476,13451,26155712512
24081673,304585,21869,12136,26161496064
24081674,226326,14048,12592,26165477376
24081675,407655,28514,13736,26173030400
24081676,201701,11137,13087,26177044480
24081677,191701,15224,12763,26180517888
24081678,210368,14729,25782,26152534016
24081679,53397,3397,11685,26153549824
24081680,560591,43133,14468,26163527680
24081681,347025,17488,13483,26172243968
24081682,406991,26336,13338,26181009408
24081683,319189,22208,14007,26188152832
24081684,209994,17718,13354,26192510976
24081685,268578,20931,13981,26163429376
24081686,448086,25999,14277,26172391424
24081687,238429,16442,15280,26177110016
24081688,1354912,34615,26606,26144751616
24081689,212843,8341,13132,26148749312
24081690,213880,10956,13016,26154057728
24081691,539758,15654,13093,26161283072
24081692,161439,12038,12378,26131496960
24081693,296754,21481,13506,26138869760
24081694,315464,19789,13506,26143719424
24081695,436610,37321,13558,26119077888
24081696,382976,19368,12779,26127679488
24081697,297855,19724,13359,26133774336
24081698,283405,17949,12903,26138591232
24081699,241815,17835,12566,26143047680
24081700,268148,27517,14722,26116276224
24081701,294720,18335,12456,26121895936
24081702,151917,10769,12920,26124779520
24081703,454043,23340,12160,26134560768
24081704,184917,13876,11863,26137853952
24081705,69550,2258,12763,26139295744
24081706,451877,40152,15586,26112180224
24081707,389022,21087,13178,26119520256
24081708,423388,31220,14562,26127515648
24081709,352531,29422,14611,26133725184
24081710,322476,22244,13867,26109231104
24081711,403250,25080,13808,26116030464
24081712,222501,25430,13157,26120814592
24081713,1248387,36857,15062,26112655360
24081714,219921,15287,14306,26117554176
24081715,159805,7894,12588,26120273920
24081716,769903,38791,26687,26098925568
24081717,281491,32073,14469,26105085952
24081718,219955,14366,12668,26109394944
24081719,203356,10180,12398,26114064384
24081720,458240,39369,12202,26123976704
24081721,297301,22453,13278,26130300928
24081722,433116,31037,13206,26106200064
24081723,181299,14167,12653,26110001152
24081724,319433,30412,14797,26115915776
24081725,159565,14908,11795,26118586368
24081726,550230,30288,14678,26130415616
24081727,464448,30392,13867,26104987648
24081728,205482,14949,12575,26109673472
24081729,350730,14297,13094,26116014080
24081730,187521,11266,12895,26120519680
24081731,395504,26956,14287,26128908288
24081732,298845,20210,14974,26100137984
24081733,681839,38396,14435,26112638976
24081734,293522,21007,13799,26119831552
24081735,167287,31959,13517,26089750528
24081736,386843,24801,13908,26094862336
24081737,194388,12261,13533,26098892800
24081738,526994,37283,14367,26109886464
24081739,237436,19426,14258,26114916352
24081740,328425,14596,12863,26121338880
24081741,358819,16541,13721,26095861760
24081742,29178,712,12074,26096615424
24081743,262499,18376,9708,26101252096
24081744,469407,28894,13639,26113605632
24081745,721405,52709,27431,26090930176
24081746,12784,383,11135,26091208704
24081747,353911,31896,14485,26098401280
24081748,426714,23050,13942,26106609664
24081749,283036,21143,13590,26112098304
24081750,292373,21985,13973,26117455872
24081751,430490,23262,13292,26092224512
24081752,448929,38241,14885,26100957184
24081753,51610,1139,12842,26102251520
24081754,56647,2670,11814,26103349248
24081755,765842,42429,12974,26121093120
24081756,569365,37251,15171,26086244352
24081757,312746,26619,13933,26091634688
24081758,460315,33267,14143,26100137984
24081759,300872,13976,12872,26107183104
24081760,166919,15543,13065,26110558208
24081761,266994,28807,13363,26115866624
24081762,260566,15976,28403,26089537536
24081763,663797,42846,14588,26103054336
24081764,95937,3023,12287,26105315328
24081765,380392,30983,14563,26111393792
24081766,308815,26616,12504,26117832704
24081767,329042,29043,17329,26089979904
24081768,685580,36403,14652,26107281408
24081769,185005,8294,14485,26112000000
24081770,355659,20018,13453,26119421952
24081771,257792,15696,14983,26092388352
24081772,572754,21453,13755,26104578048
24081773,350678,25064,14440,26111967232
24081774,234516,13478,12895,26116292608
24081775,288049,25411,14319,26121601024
24081776,612215,37424,13458,26103267328
24081777,292535,23026,14290,26109526016
24081778,272578,28699,12823,26114654208
24081779,802949,46048,14877,26100236288
24081780,292185,20449,12408,26106757120
24081781,286028,22157,12255,26112655360
24081782,214659,18813,12860,26116849664
24081783,333715,26004,12182,26123616256
24081784,318159,23268,13228,26098302976
24081785,543709,31600,13561,26109444096
24081786,292814,18303,12086,26116980736
24081787,323692,41740,12864,26122780672
24081788,245470,16563,14182,26091470848
24081789,137272,8588,11729,26093682688
24081790,438454,19847,12859,26102202368
24081791,179678,12549,11871,26105823232
24081792,388488,30383,12788,26114113536
24081793,146641,8046,12471,26116947968
24081794,307784,12299,12095,26123091968
24081795,500519,30633,11970,26132742144
24081796,255114,20305,12377,26138918912
24081797,383962,45498,14674,26147225600
24081798,167355,7530,11734,26150682624
24081799,372345,27295,26254,26128941056
24081800,235875,25993,13928,26133528576
24081801,346152,15795,14446,26139918336
24081802,293964,16795,13899,26146668544
24081803,331693,27820,13676,26153189376
24081804,189101,10859,11928,26156908544
24081805,156953,2589,10617,26159300608
24081806,551863,27567,14070,26171277312
24081807,186008,6342,12145,26175946752
24081808,377253,25789,13725,26184302592
24081809,331352,20009,13571,26161463296
24081810,237251,15175,13637,26165772288
24081811,283160,23255,14200,26137886720
24081812,256826,20183,13361,26142294016
24081813,209528,13308,12925,26146799616
24081814,596498,32659,14081,26159431680
24081815,321268,19853,13794,26166329344
24081816,312638,19580,15772,26139115520
24081817,268043,3105,11895,26143293440
24081818,438838,21669,14007,26152632320
24081819,325232,17183,13427,26161774592
24081820,79202,7267,12194,26163298304
24081821,139752,5656,11523,26166116352
24081822,744927,30434,11724,26147241984
24081823,454209,27351,14020,26155466752
24081824,164433,7453,12758,26159841280
24081825,78393,2046,11061,26161807360
24081826,308217,17353,13739,26169114624
24081827,270632,16409,13872,26141671424
24081828,391486,33704,14809,26148536320
24081829,213815,22238,13359,26153353216
24081830,354119,21721,13939,26161414144
24081831,469015,24037,27510,26133037056
24081832,178345,12071,13652,26137100288
24081833,237984,18919,13765,26142113792
24081834,265802,28027,13782,26147307520
24081835,311172,7110,11771,26151092224
24081836,213263,6019,11908,26158039040
24081837,323489,8921,12107,26164264960
24081838,160837,10010,12386,26136870912
24081839,156177,6206,13425,26141048832
24081840,55931,1161,12332,26142539776
24081841,628877,29810,14074,26156859392
24081842,506029,30234,14442,26169196544
24081843,196471,14316,13384,26172850176
24081844,438968,28944,14375,26148569088
24081845,320944,19080,13585,26157301760
24081846,254069,15131,12453,26161709056
24081847,414542,34095,13957,26169131008
24081848,265884,6823,12448,26173833216
24081849,230732,13129,14312,26146471936
24081850,313394,12976,12576,26152943616
24081851,427625,25923,13610,26161741824
24081852,277624,23551,12916,26166591488
24081853,163917,9662,12247,26169409536
24081854,555145,18088,14350,26145898496
24081855,312627,18085,12606,26152517632
24081856,178136,5799,12509,26157580288
24081857,59142,1497,12048,26158792704
24081858,403461,21277,13832,26166706176
24081859,33082,700,11804,26167508992
24081860,255166,14178,13125,26172162048
24081861,345551,26832,14885,26145390592
24081862,281880,15926,13468,26150535168
24081863,389491,21655,12924,26156990464
24081864,133572,4383,12006,26160316416
24081865,224920,15394,13130,26165526528
24081866,356049,27364,13974,26172030976
24081867,339058,24279,13984,26146488320
24081868,267758,18327,12790,26151059456
24081869,359618,24783,14378,26157203456
24081870,388709,35688,13998,26164625408
24081871,241768,16687,11523,26170261504
24081872,301329,19793,13617,26176651264
24081873,353462,24216,12755,26148651008
24081874,281947,20138,12894,26155466752
24081875,411385,25740,14979,26164264960
24081876,206655,11623,12092,26168360960
24081877,358529,15423,13405,26174373888
24081878,147291,8838,12980,26145374208
24081879,258423,13863,12719,26150273024
24081880,253232,20003,13442,26155270144
24081881,158952,10654,12624,26158809088
24081882,484228,32326,14358,26169901056
24081883,404175,21670,13452,26142277632
24081884,460401,16516,12496,26149699584
24081885,148156,4725,12081,26154614784
24081886,156756,9267,12414,26158874624
24081887,220776,17974,13136,26163691520
24081888,423966,21859,13473,26169049088
24081889,163746,11311,11660,26172751872
24081890,525450,31467,14159,26146160640
24081891,235376,24545,12092,26151305216
24081892,225516,15519,14060,26155089920
24081893,342554,39270,14258,26162184192
24081894,380174,28259,13984,26169507840
24081895,314205,24931,13747,26142883840
24081896,353373,29063,14454,26151682048
24081897,187652,11052,11495,26155024384
24081898,300131,21958,12364,26160201728
24081899,213717,19446,13692,26164330496
24081900,327300,29265,12901,26170687488
24081901,245632,17203,12458,26175471616
24081902,60788,1794,12009,26143997952
24081903,540928,35899,14495,26154532864
24081904,263329,20882,13448,26159824896
24081905,543814,40624,14441,26169163776
24081906,118211,6395,12641,26171850752
24081907,437438,32172,14596,26143719424
24081908,498328,39725,14758,26152108032
24081909,313555,28461,14776,26159415296
24081910,289345,15796,14218,26164543488
24081911,358200,31465,10388,26171473920
24081912,197768,16719,27289,26146111488
24081913,101156,8907,13149,26147487744
24081914,578874,33132,14973,26158628864
24081915,232236,15807,13057,26163937280
24081916,428453,41557,14234,26171392000
24081917,167217,11395,11948,26175062016
24081918,333591,27973,14455,26134315008
24081919,202690,21661,14103,26138132480
24081920,424313,33281,13510,26147340288
24081921,259466,17238,12895,26152255488
24081922,402633,28822,13680,26159235072
24081923,177531,11003,11774,26162053120
24081924,226647,16476,13632,26166919168
24081925,234432,14799,13045,26140573696
24081926,545207,40709,14513,26150027264
24081927,237052,16602,11872,26155614208
24081928,130755,11482,11423,26157957120
24081929,317758,20495,12635,26163363840
24081930,233669,15471,25891,26135347200
24081931,490656,35047,14713,26145193984
24081932,337900,25960,13524,26152206336
24081933,208220,17435,13445,26155974656
24081934,254637,19580,13340,26160922624
24081935,131624,6371,13289,26164871168
24081936,530746,46458,13976,26141507584
24081937,533738,36001,13852,26152517632
24081938,248686,15843,13369,26158415872
24081939,164701,12810,13554,26161250304
24081940,273002,17356,12948,26165526528
24081941,305773,24183,16806,26136379392
24081942,473593,30498,13191,26146586624
24081943,452276,30022,15428,26155368448
24081944,117481,4133,12254,26158186496
24081945,290695,28098,13732,26164412416
24081946,420148,26800,14945,26140852224
24081947,275898,12986,13801,26145980416
24081948,353749,16237,12614,26152058880
24081949,288189,28113,14027,26157481984
24081950,543472,41410,14034,26166394880
24081951,163822,8343,13831,26137280512
24081952,419877,29544,14154,26146521088
24081953,120684,4863,13276,26149126144
24081954,628310,46133,14971,26159759360
24081955,70440,1772,11162,26161676288
24081956,64509,2335,11280,26163249152
24081957,194405,12014,13197,26167508992
24081958,893053,40613,14784,26155188224
24081959,631813,31585,26539,26136510464
24081960,339998,28443,14078,26143817728
24081961,453693,44614,14415,26152042496
24081962,225685,14143,13646,26156630016
24081963,292020,35582,13120,26162659328
24081964,499414,44146,25777,26137214976
24081965,257040,10869,13649,26142392320
24081966,76684,3198,12179,26143571968
24081967,579186,46951,14296,26154795008
24081968,199266,14873,13212,26158825472
24081969,218261,18742,13809,26162692096
24081970,282059,17095,13016,26168836096
24081971,320417,24822,14561,26139803648
24081972,239812,12090,13399,26144702464
24081973,441975,32492,14099,26154713088
24081974,261003,15289,15062,26159972352
24081975,252193,19938,14058,26164953088
24081976,239625,21951,13327,26168639488
24081977,558001,32627,12777,26146471936
24081978,205052,10815,12370,26150944768
24081979,282402,21062,12536,26156646400
24081980,385385,14605,14126,26164609024
24081981,101546,4753,12056,26167066624
24081982,427546,42094,14321,26139590656
24081983,316880,24254,14029,26146390016
24081984,140773,7273,12898,26148978688
24081985,436073,23894,13467,26158071808
24081986,459874,23095,12050,26167574528
24081987,89959,2484,12131,26169769984
24081988,412917,32197,13692,26144800768
24081989,59025,1530,11939,26146144256
24081990,421866,31787,14463,26154958848
24081991,655249,53789,14933,26169556992
24081992,231730,13749,13322,26174930944
24081993,57534,3291,12366,26176208896
24081994,470937,21045,13742,26147012608
24081995,433694,30073,10510,26156630016
24081996,463332,27717,14462,26165379072
24081997,164781,10764,12825,26169081856
24081998,286169,24759,27197,26141392896
24081999,362043,11111,12385,26148536320
24082000,259121,17185,13948,26154975232
24082001,307007,22597,14202,26160447488
24082002,289803,25080,13766,26165919744
24082003,222933,14664,13105,26170572800
24082004,72125,1779,11008,26172407808
24082005,608735,33327,15424,26152288256
24082006,264136,6646,12655,26157350912
24082007,169716,8250,13502,26161430528
24082008,246493,26227,13283,26165886976
24082009,239421,12130,12975,26172243968
24082010,530387,19859,13399,26149666816
24082011,184114,4997,12446,26154024960
24082012,221385,10112,12926,26159316992
24082013,298066,20979,13363,26165510144
24082014,196376,11057,13889,26169556992
24082015,363011,27957,13219,26176618496
24082016,90627,3927,11641,26178469888
24082017,407752,26780,25761,26151813120
24082018,398407,30030,13487,26160005120
24082019,631793,43106,15346,26172358656
24082020,117666,2026,11345,26174603264
24082021,324100,8894,12837,26182107136
24082022,250381,13425,12765,26154844160
24082023,124006,5513,12946,26157350912
24082024,427572,26424,13907,26164953088
24082025,533582,9026,13505,26173620224
24082026,204953,7798,11957,26179469312
24082027,213792,9418,25632,26151436288
24082028,116488,5188,13266,26154172416
24082029,535104,21710,13407,26164363264
24082030,585711,37462,14787,26179895296
24082031,493669,41716,13666,26154909696
24082032,194423,10512,14229,26159693824
24082033,205141,24061,13363,26164232192
24082034,316339,22396,15169,26170474496
24082035,209894,9370,12012,26174996480
24082036,440951,14147,13203,26182598656
24082037,226888,12461,14425,26155597824
24082038,56201,3974,11771,26156777472
24082039,594426,14695,13583,26167902208
24082040,290638,14842,13542,26175733760
24082041,318176,12504,13268,26181582848
24082042,41796,1346,11829,26182565888
24082043,722982,44673,15338,26164346880
24082044,284751,22201,13477,26169114624
24082045,400032,22435,14017,26176798720
24082046,292717,8458,12160,26182909952
24082047,314800,24012,13817,26157400064
24082048,164190,13277,14142,26160463872
24082049,297260,24520,13142,26166558720
24082050,310473,21150,13652,26171588608
24082051,115843,5087,12351,26173816832
24082052,244137,8727,12046,26178043904
24082053,535365,38546,13922,26157563904
24082054,56819,1630,11136,26158776320
24082055,939140,42122,15283,26150060032
24082056,216239,13946,13078,26154860544
24082057,285720,16916,12864,26160693248
24082058,323810,24341,13584,26166853632
24082059,439076,39012,13854,26143670272
24082060,340211,23383,14233,26152468480
24082061,230110,16628,14683,26156908544
24082062,293682,20246,13924,26161397760
24082063,274235,21405,13351,26168197120
24082064,298727,20313,12896,26174210048
24082065,323492,24567,14855,26144292864
24082066,439007,44377,15139,26152402944
24082067,370460,22113,14041,26159693824
24082068,211812,18088,13082,26164412416
24082069,364410,23679,13613,26172080128
24082070,416271,25897,13445,26145193984
24082071,548878,17293,11761,26154106880
24082072,183846,6210,11512,26159022080
24082073,281404,22855,13258,26166624256
24082074,173600,6013,12674,26171064320
24082075,275904,18191,12417,26176716800
24082076,349059,9964,12301,26150174720
24082077,223290,20331,13717,26154991616
24082078,202476,8042,13445,26159218688
24082079,280115,19842,13550,26164625408
24082080,565913,57298,12274,26142736384
24082081,279885,26459,13285,26148536320
24082082,206198,20061,12799,26152108032
24082083,127185,4942,11776,26154500096
24082084,412962,34874,14085,26163904512
24082085,442497,28580,14607,26128089088
24082086,393115,26314,13477,26136313856
24082087,212531,20608,13845,26140016640
24082088,408472,41083,14578,26110099456
24082089,301493,21649,13252,26115899392
24082090,318520,28632,13677,26121945088
24082091,253483,19293,13951,26088128512
24082092,195542,12855,12459,26091962368
24082093,272947,15969,13929,26097451008
24082094,385081,27627,14268,26105233408
24082095,211105,15755,12940,26109263872
24082096,466037,34430,14460,26081312768
24082097,88295,7914,12671,26082541568
24082098,434661,28537,14655,26090962944
24082099,475891,30108,13913,26102120448
24082100,208657,17620,13424,26106740736
24082101,578371,37643,13647,26082656256
24082102,12158,931,11232,26082951168
24082103,632183,41098,15129,26095894528
24082104,287126,12166,13780,26102448128
24082105,127944,9834,26197,26068385792
24082106,446906,30774,15139,26076692480
24082107,58453,781,12186,26077659136
24082108,522578,41171,15118,26089013248
24082109,285748,26791,14035,26096091136
24082110,422064,33190,14243,26070892544
24082111,337456,19408,13018,26078085120
24082112,199052,13896,13584,26082263040
24082113,370771,30056,13900,26090110976
24082114,224036,12787,15709,26094256128
24082115,289177,20808,13008,26100269056
24082116,137608,5417,13037,26099007488
24082117,729808,44244,13473,26085163008
24082118,253724,15190,12999,26091667456
24082119,309640,15869,12631,26097909760
24082120,241331,12311,12830,26102775808
24082121,424291,29023,14739,26073366528
24082122,103698,1885,13067,26076266496
24082123,501559,32572,14445,26085769216
24082124,251521,20360,13629,26091339776
24082125,267064,17535,13293,26096795648
24082126,398599,25653,26462,26068959232
24082127,235162,15513,12291,26073219072
24082128,362268,18828,12899,26080690176
24082129,328119,25787,12226,26086998016
24082130,276715,15777,12275,26094436352
24082131,473709,36143,13864,26101792768
24082132,251168,15419,12434,26076561408
24082133,177399,13619,13251,26080165888
24082134,354224,27905,14246,26086227968
24082135,156433,5098,13582,26089537536
24082136,438237,23151,12759,26097483776
24082137,451122,27990,14288,26106855424
24082138,335425,35403,27494,26079772672
24082139,243417,16814,13326,26084114432
24082140,140465,12366,13750,26086293504
24082141,329309,21210,12336,26093649920
24082142,288814,17698,12501,26100219904
24082143,262817,15690,12714,26104840192
24082144,304260,24932,12548,26111459328
24082145,414806,31499,13152,26085851136
24082146,102335,5443,12592,26087800832
24082147,404187,28008,12332,26096615424
24082148,366276,33586,13461,26104528896
24082149,204602,18519,13697,26108346368
24082150,401842,23264,13059,26084720640
24082151,225749,18942,12603,26089144320
24082152,170459,5116,9680,26092339200
24082153,267804,19750,13461,26098253824
24082154,272422,26734,15339,26070695936
24082155,257216,34556,14397,26075529216
24082156,247555,12864,12491,26080362496
24082157,316676,26308,13804,26086965248
24082158,211553,18656,13827,26090602496
24082159,342322,20654,14203,26097139712
24082160,666621,32330,13209,26080575488
24082161,213244,15781,13217,26084851712
24082162,412487,30566,14011,26093076480
24082163,202249,13230,13116,26097958912
24082164,236249,25928,13845,26102153216
24082165,174220,11517,13148,26072842240
24082166,455282,37722,10165,26082230272
24082167,233920,15455,12466,26086948864
24082168,224727,25850,13056,26091569152
24082169,264305,15175,13243,26096812032
24082170,252726,17141,13445,26102579200
24082171,291554,19704,14317,26108837888
24082172,225150,12084,14448,26074169344
24082173,301329,28789,12955,26080296960
24082174,569308,36980,15049,26091978752
24082175,259329,22484,12943,26097172480
24082176,424982,28199,15125,26069319680
24082177,162201,19566,12774,26072907776
24082178,253215,21913,13617,26077151232
24082179,267438,20832,14544,26082410496
24082180,450198,24732,12479,26093092864
24082181,94708,3859,16175,26095435776
24082182,442910,26313,13550,26069860352
24082183,259167,8430,12372,26074546176
24082184,333020,22526,13840,26082328576
24082185,260231,16881,12868,26088570880
24082186,263173,16004,13247,26093731840
24082187,544720,33264,26473,26072416256
24082188,242561,31960,14875,26076708864
24082189,357820,25354,13214,26084294656
24082190,285171,37198,15161,26090110976
24082191,348143,23111,13556,26095730688
24082192,650940,22700,26689,26072612864
24082193,168714,9987,12533,26076561408
24082194,196649,20958,14213,26080673792
24082195,223025,15957,13154,26086129664
24082196,326554,18412,13439,26092929024
24082197,227462,16886,13692,26097696768
24082198,471224,14795,12992,26105970688
24082199,246537,15246,12000,26077986816
24082200,508171,13728,12183,26085163008
24082201,183705,13780,12475,26089013248
24082202,237999,26158,13146,26093846528
24082203,625117,17282,11885,26108018688
24082204,171001,9981,11640,26111737856
24082205,438011,44476,14575,26121764864
24082206,394428,26320,14071,26129039360
24082207,310927,29591,13792,26134691840
24082208,252207,19264,12858,26140540928
24082209,240158,17068,12724,26144833536
24082210,46850,1720,11840,26145800192
24082211,648444,32078,14512,26157989888
24082212,1425547,18580,14381,26165690368
24082213,139436,6092,12183,26169688064
24082214,43752,1245,12151,26170966016
24082215,178446,8150,12050,26141540352
24082216,2163,68,11105,26141540352
24082217,616442,45525,14765,26154188800
24082218,291364,19516,12332,26161020928
24082219,571589,12868,12027,26137395200
24082220,326874,12584,12489,26146209792
24082221,51990,691,10808,26147618816
24082222,195627,6939,11613,26153418752
24082223,96350,2774,12412,26155778048
24082224,647329,32821,13805,26136985600
24082225,340265,28122,15121,26143948800
24082226,210212,16647,14670,26147061760
24082227,548283,32776,14137,26157678592
24082228,225321,11682,15510,26126368768
24082229,172234,8701,12713,26130808832
24082230,755259,22618,13632,26145652736
24082231,159055,7681,13147,26149076992
24082232,137122,3184,12419,26152583168
24082233,340741,15577,13134,26127581184
24082234,551632,11748,13769,26138984448
24082235,227879,10272,13227,26144522240
24082236,201467,12933,13352,26149322752
24082237,47586,1613,11230,26150420480
24082238,664905,35164,14570,26129350656
24082239,269945,16564,13297,26136346624
24082240,238115,11278,12696,26140229632
24082241,199652,12790,13142,26144800768
24082242,156268,10920,12977,26147897344
24082243,530084,22971,25929,26126598144
24082244,61506,1556,11791,26128171008
24082245,330492,29130,14357,26135691264
24082246,268353,20948,14223,26140606464
24082247,203544,18070,12539,26143817728
24082248,482843,38244,15054,26152943616
24082249,513164,34833,10156,26130513920
24082250,81912,3248,12303,26132398080
24082251,369482,33022,14443,26139525120
24082252,107057,3860,12681,26141769728
24082253,271591,16365,12814,26145783808
24082254,621176,31250,14384,26158448640
24082255,221199,16074,12594,26130628608
24082256,195735,12230,13425,26134134784
24082257,326805,22376,13377,26140360704
24082258,484238,24331,14282,26150354944
24082259,76933,2590,11099,26152321024
24082260,470543,30016,14414,26128662528
24082261,554324,18664,13669,26138755072
24082262,186531,12554,12724,26142375936
24082263,443340,31438,14575,26151272448
24082264,270844,19770,12789,26155991040
24082265,698313,21864,13861,26134708224
24082266,273850,21736,13859,26141081600
