block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,14213,23308075008
24019448,0,10012,23311302656
24019449,0,10881,23318364160
24019450,0,10723,23321575424
24019451,0,7989,23324213248
24019452,0,6740,23326375936
24019453,0,18915,23331946496
24019454,0,8334,23334371328
24019455,0,10986,23337762816
24019456,0,3335,23338827776
24019457,0,17669,23344037888
24019458,0,7573,23346233344
24019459,0,10334,23349067776
24019460,0,10763,23352393728
24019461,0,6761,23354507264
24019462,0,10876,23357734912
24019463,0,12028,23361404928
24019464,0,12425,23365304320
24019465,0,9109,23368237056
24019466,0,10230,23370924032
24019467,0,10410,23373119488
24019468,0,9778,23374594048
24019469,0,16718,23376297984
24019470,0,5176,23376576512
24019471,0,12234,23378296832
24019472,0,10414,23387848704
24019473,0,3018,23388160000
24019474,0,13454,23394910208
24019475,0,6906,23395418112
24019476,0,10801,23397613568
24019477,0,8108,23400972288
24019478,0,8630,23403446272
24019479,0,11583,23406870528
24019480,0,8675,23409655808
24019481,0,10208,23412506624
24019482,0,9945,23415603200
24019483,0,11383,23419142144
24019484,0,10774,23422435328
24019485,0,12552,23425761280
24019486,0,14559,23430758400
24019487,0,10886,23434100736
24019488,0,16216,23438753792
24019489,0,10179,23441833984
24019490,0,9260,23444389888
24019491,0,9260,23446962176
24019492,0,12235,23449649152
24019493,0,4510,23450320896
24019494,0,16820,23451860992
24019495,0,7740,23452270592
24019496,0,4456,23452499968
24019497,0,6497,23452844032
24019498,0,12476,23453450240
24019499,0,9034,23453958144
24019500,0,11955,23454564352
24019501,0,13953,23455252480
24019502,0,6264,23455580160
24019503,0,7254,23457366016
24019504,0,13788,23462772736
24019505,0,14892,23469801472
24019506,0,7629,23472324608
24019507,0,10268,23474470912
24019508,0,8710,23475437568
24019509,0,9421,23478288384
24019510,0,8328,23480942592
24019511,0,8729,23483662336
24019512,0,10170,23486513152
24019513,0,8064,23488954368
24019514,0,12150,23492689920
24019515,0,8486,23495245824
24019516,0,7307,23496605696
24019517,0,1940,23497277440
24019518,0,11317,23503912960
24019519,0,4839,23505371136
24019520,0,1580,23505911808
24019521,0,11161,23509123072
24019522,0,5097,23510646784
24019523,0,10802,23513858048
24019524,0,8722,23515660288
24019525,0,16672,23519051776
24019526,0,1922,23519395840
24019527,0,6328,23519690752
24019528,0,8365,23520165888
24019529,0,20749,23529848832
24019530,0,10493,23530061824
24019531,0,5938,23530536960
24019532,0,5244,23531470848
24019533,0,11897,23532421120
24019534,0,9268,23534600192
24019535,0,8837,23537254400
24019536,0,9634,23540170752
24019537,0,6120,23541972992
24019538,0,7527,23544168448
24019539,0,13341,23548002304
24019540,0,3303,23549001728
24019541,0,16384,23553835008
24019542,0,12567,23557324800
24019543,0,4033,23558586368
24019544,0,15258,23561158656
24019545,0,9161,23567171584
24019546,0,2687,23568121856
24019547,0,6031,23569956864
24019548,0,13323,23574020096
24019549,0,3050,23575068672
24019550,0,17334,23580065792
24019551,0,10345,23583260672
24019552,0,9101,23586078720
24019553,0,3599,23587028992
24019554,0,5028,23587930112
24019555,0,18101,23590191104
24019556,0,10954,23590813696
24019557,0,9045,23592665088
24019558,0,10419,23594106880
24019559,0,5854,23594401792
24019560,0,8896,23594401792
24019561,0,7726,23594401792
24019562,0,10983,23594401792
24019563,0,6629,23594401792
24019564,0,9796,23594401792
24019565,0,7891,23594401792
24019566,0,7241,23594401792
24019567,0,5051,23594401792
24019568,0,3371,23594401792
24019569,0,15060,23594401792
24019570,0,9883,23594401792
24019571,0,6441,23594401792
24019572,0,4822,23594401792
24019573,0,12607,23594401792
24019574,0,9915,23594401792
24019575,0,7589,23594401792
24019576,0,8072,23594401792
24019577,0,9046,23594401792
24019578,0,9413,23594401792
24019579,0,6518,23594401792
24019580,0,7503,23594401792
24019581,0,8947,23594401792
24019582,0,7786,23594401792
24019583,0,7396,23594401792
24019584,0,9984,23594401792
24019585,0,10033,23594401792
24019586,0,5349,23594401792
24019587,0,11343,23594401792
24019588,0,9703,23594401792
24019589,0,7010,23594401792
24019590,0,9071,23594401792
24019591,0,9389,23594401792
24019592,0,6146,23594401792
24019593,0,6837,23594401792
24019594,0,10227,23594401792
24019595,0,10766,23594401792
24019596,0,6983,23594401792
24019597,0,9269,23594401792
24019598,0,8260,23594401792
24019599,0,7757,23594401792
24019600,0,7681,23594401792
24019601,0,10726,23594401792
24019602,0,12835,23594401792
24019603,0,10941,23594401792
24019604,0,10588,23594401792
24019605,0,6404,23594401792
24019606,0,6481,23594401792
24019607,0,2814,23594401792
24019608,0,6825,23594401792
24019609,0,12106,23594401792
24019610,0,2010,23594401792
24019611,0,7459,23594401792
24019612,0,7472,23594401792
24019613,0,9687,23594401792
24019614,0,17296,23594401792
24019615,0,2417,23594401792
24019616,0,15177,23594401792
24019617,0,5935,23594401792
24019618,0,9135,23594401792
24019619,0,9637,23594401792
24019620,0,9386,23594401792
24019621,0,7435,23594401792
24019622,0,4005,23594401792
24019623,0,19631,23594401792
24019624,0,7613,23594401792
24019625,0,9497,23594401792
24019626,0,7839,23594401792
24019627,0,8300,23594401792
24019628,0,8721,23594401792
24019629,0,8934,23594401792
24019630,0,6137,23594401792
24019631,0,5836,23594401792
24019632,0,9167,23594401792
24019633,0,8889,23594401792
24019634,0,8243,23594401792
24019635,0,4119,23594401792
24019636,0,14728,23594401792
24019637,0,6420,23594401792
24019638,0,8863,23594401792
24019639,0,7218,23594401792
24019640,0,6837,23594401792
24019641,0,6744,23594401792
24019642,0,6026,23594401792
24019643,0,14081,23594401792
24019644,0,5775,23594401792
24019645,0,8352,23594401792
24019646,0,2360,23594401792
24019647,0,8784,23594401792
24019648,0,14129,23594401792
24019649,0,7485,23594401792
24019650,0,3837,23594401792
24019651,0,12114,23594401792
24019652,0,8535,23594401792
24019653,0,15727,23594401792
24019654,0,6392,23594401792
24019655,0,10319,23594401792
24019656,0,9906,23594401792
24019657,0,7724,23594401792
24019658,0,10069,23594401792
24019659,0,11831,23594401792
24019660,0,5135,23594401792
24019661,0,8299,23594401792
24019662,0,8058,23594401792
24019663,0,11131,23594401792
24019664,0,8107,23594401792
24019665,0,8866,23594401792
24019666,0,7107,23594401792
24019667,0,7795,23594401792
24019668,0,5025,23594401792
24019669,0,6793,23594401792
24019670,0,13463,23594401792
24019671,0,10612,23594401792
24019672,0,7470,23594401792
24019673,0,8258,23594401792
24019674,0,6000,23594401792
24019675,0,9326,23594401792
24019676,0,7743,23594401792
24019677,0,9091,23594401792
24019678,0,7166,23594401792
24019679,0,9011,23594401792
24019680,0,8940,23594401792
24019681,0,6545,23594401792
24019682,0,7777,23594401792
24019683,0,8635,23594401792
24019684,0,8908,23594401792
24019685,0,9607,23594401792
24019686,0,8743,23594401792
24019687,0,9859,23594401792
24019688,0,5362,23594401792
24019689,0,9567,23594401792
24019690,0,7496,23594401792
24019691,0,8448,23594401792
24019692,0,13474,23594401792
24019693,0,8300,23594401792
24019694,0,6020,23594401792
24019695,0,13160,23594401792
24019696,0,8919,23594401792
24019697,0,2323,23594401792
24019698,0,19398,23594401792
24019699,0,7259,23594401792
24019700,0,10924,23594401792
24019701,0,6939,23594401792
24019702,0,5910,23594401792
24019703,0,18175,23594401792
24019704,0,8749,23594401792
24019705,0,9535,23594401792
24019706,0,7081,23594401792
24019707,0,10768,23594401792
24019708,0,10283,23594401792
24019709,0,5767,23594401792
24019710,0,6374,23594401792
24019711,0,10975,23594401792
24019712,0,2608,23594401792
24019713,0,184,23594401792
24019714,0,7258,23594401792
24019715,0,22809,23594401792
24019716,0,3705,23594401792
24019717,0,16669,23594401792
24019718,0,10801,23594401792
24019719,0,7324,23594401792
24019720,0,7946,23594401792
24019721,0,3765,23594401792
24019722,0,7183,23594401792
24019723,0,11898,23594401792
24019724,0,7462,23594401792
24019725,0,7378,23594401792
24019726,0,6708,23594401792
24019727,0,7937,23594401792
24019728,0,7134,23594401792
24019729,0,8108,23594401792
24019730,0,5098,23594401792
24019731,0,12414,23594401792
24019732,0,5909,23594401792
24019733,0,6631,23594401792
24019734,0,2004,23594401792
24019735,0,12797,23594401792
24019736,0,8243,23594401792
24019737,0,7677,23594401792
24019738,0,10036,23594401792
24019739,0,6226,23594401792
24019740,0,15148,23594401792
24019741,0,6777,23594401792
24019742,0,4323,23594401792
24019743,0,12751,23594401792
24019744,0,7339,23594401792
24019745,0,9660,23594401792
24019746,0,5436,23594401792
24019747,0,11867,23594401792
24019748,0,9185,23594401792
24019749,0,7060,23594401792
24019750,0,6876,23594401792
24019751,0,7669,23594401792
24019752,0,6419,23594401792
24019753,0,7247,23594401792
24019754,0,11169,23594401792
24019755,0,5135,23594401792
24019756,0,4837,23594401792
24019757,0,26750,23594401792
24019758,0,10246,23594401792
24019759,0,7690,23594401792
24019760,0,9189,23594401792
24019761,0,8189,23594401792
24019762,0,9569,23594401792
24019763,0,4092,23594401792
24019764,0,6372,23594401792
24019765,0,10245,23594401792
24019766,0,8736,23594401792
24019767,0,11768,23594401792
24019768,0,9483,23594401792
24019769,0,5673,23594401792
24019770,0,7660,23594401792
24019771,0,6899,23594401792
24019772,0,5669,23594401792
24019773,0,4811,23594401792
24019774,0,10228,23594467328
24019775,0,8345,23594467328
24019776,0,7101,23594467328
24019777,0,6239,23594467328
24019778,0,10337,23594467328
24019779,0,6780,23594467328
24019780,0,9626,23594467328
24019781,0,10145,23594467328
24019782,0,8423,23594467328
24019783,0,10836,23594467328
24019784,0,6996,23594467328
24019785,0,8470,23594467328
24019786,0,7952,23594467328
24019787,0,6097,23594467328
24019788,0,12677,23594467328
24019789,0,7358,23594467328
24019790,0,9923,23594467328
24019791,0,6303,23594467328
24019792,0,7967,23594467328
24019793,0,7735,23594467328
24019794,0,10591,23594467328
24019795,0,8204,23594467328
24019796,0,7475,23594467328
24019797,0,10615,23594467328
24019798,0,7568,23594467328
24019799,0,6896,23594467328
24019800,0,7593,23594467328
24019801,0,6651,23594467328
24019802,0,13786,23594467328
24019803,0,4742,23594467328
24019804,0,12970,23594467328
24019805,0,12738,23594467328
24019806,0,2662,23594467328
24019807,0,3409,23594467328
24019808,0,18982,23594467328
24019809,0,5313,23594467328
24019810,0,6411,23594467328
24019811,0,16330,23594467328
24019812,0,14317,23594467328
24019813,0,6024,23594467328
24019814,0,7795,23594467328
24019815,0,9836,23594467328
24019816,0,5703,23594467328
24019817,0,10014,23594467328
24019818,0,3421,23594467328
24019819,0,17431,23594467328
24019820,0,5509,23594467328
24019821,0,4227,23594467328
24019822,0,15265,23594467328
24019823,0,10613,23594467328
24019824,0,4684,23594467328
24019825,0,11681,23594467328
24019826,0,10543,23594467328
24019827,0,4632,23594467328
24019828,0,11955,23594467328
24019829,0,4724,23594467328
24019830,0,1820,23594467328
24019831,0,7262,23594467328
24019832,0,126,23594467328
24019833,0,1430,23594467328
24019834,0,7920,23594467328
24019835,0,19789,23594467328
24019836,0,2884,23594467328
24019837,0,13335,23594467328
24019838,0,6683,23594467328
24019839,0,15129,23594467328
24019840,0,3652,23594467328
24019841,0,6080,23594467328
24019842,0,12531,23594467328
24019843,0,15670,23594467328
24019844,0,8949,23594467328
24019845,0,9498,23594467328
24019846,0,9313,23594483712
24019847,0,7589,23594483712
24019848,0,6561,23594483712
24019849,0,5778,23594483712
24019850,0,9390,23594483712
24019851,0,4293,23594483712
24019852,0,11609,23594483712
24019853,0,5546,23594483712
24019854,0,9741,23594483712
24019855,0,14268,23594500096
24019856,0,8740,23594500096
24019857,0,10692,23594500096
24019858,0,8126,23594500096
24019859,0,9059,23594500096
24019860,0,5764,23594500096
24019861,0,9727,23594500096
24019862,0,7663,23594500096
24019863,0,9339,23594500096
24019864,0,11476,23594500096
24019865,0,9361,23594516480
24019866,0,7532,23594516480
24019867,0,9934,23594516480
24019868,0,4800,23594516480
24019869,0,13728,23594516480
24019870,0,160,23594516480
24019871,0,6649,23594516480
24019872,0,6156,23594516480
24019873,0,13209,23594516480
24019874,0,7341,23594516480
24019875,0,7756,23594516480
24019876,0,3195,23594516480
24019877,0,11940,23594516480
24019878,0,9862,23594516480
24019879,0,6854,23594516480
24019880,0,2486,23594516480
24019881,0,13425,23594516480
24019882,0,7882,23593467904
24019883,0,11058,23593467904
24019884,0,5871,23593467904
24019885,0,2584,23593467904
24019886,0,12934,23593467904
24019887,0,10923,23593467904
24019888,0,7368,23593467904
24019889,0,7616,23593467904
24019890,0,9889,23593467904
24019891,0,2186,23593467904
24019892,0,13466,23593467904
24019893,0,4833,23593467904
24019894,0,10003,23593467904
24019895,0,10323,23593467904
24019896,0,8214,23593467904
24019897,0,2909,23593467904
24019898,0,11188,23593467904
24019899,0,6834,23593467904
24019900,0,6518,23593467904
24019901,0,8014,23593467904
24019902,0,6267,23593467904
24019903,0,9118,23593467904
24019904,0,8863,23593467904
24019905,0,3261,23593467904
24019906,0,9346,23593467904
24019907,0,10196,23593467904
24019908,0,8407,23593467904
24019909,0,8137,23593467904
24019910,0,9336,23593467904
24019911,0,5346,23593467904
24019912,0,6064,23593467904
24019913,0,6626,23593467904
24019914,0,7321,23593467904
24019915,0,6357,23593467904
24019916,0,10715,23593467904
24019917,0,10794,23593467904
24019918,0,12186,23593467904
24019919,0,7432,23593484288
24019920,0,7299,23593484288
24019921,0,6730,23593484288
24019922,0,6795,23593484288
24019923,0,6064,23593500672
24019924,0,7737,23593500672
24019925,0,9906,23593500672
24019926,0,8137,23593500672
24019927,0,7461,23593517056
24019928,0,6302,23593517056
24019929,0,8375,23593517056
24019930,0,6629,23593517056
24019931,0,6482,23593517056
24019932,0,8854,23593517056
24019933,0,10292,23593517056
24019934,0,6841,23593517056
24019935,0,8650,23593517056
24019936,0,4783,23593517056
24019937,0,12170,23593517056
24019938,0,6694,23593517056
24019939,0,9321,23593517056
24019940,0,8680,23593517056
24019941,0,9069,23593517056
24019942,0,4437,23593517056
24019943,0,10456,23593517056
24019944,0,7724,23593517056
24019945,0,7687,23593517056
24019946,0,5123,23593517056
24019947,0,9414,23593517056
24019948,0,7772,23593517056
24019949,0,7120,23593517056
24019950,0,8531,23593517056
24019951,0,8519,23593517056
24019952,0,6982,23593517056
24019953,0,12159,23593517056
24019954,0,8638,23593517056
24019955,0,14027,23593517056
24019956,0,3191,23593517056
24019957,0,13819,23593517056
24019958,0,6887,23593517056
24019959,0,509,23593517056
24019960,0,16840,23593533440
24019961,0,8221,23593533440
24019962,0,8142,23593533440
24019963,0,7496,23593533440
24019964,0,3833,23593533440
24019965,0,4643,23593533440
24019966,0,6648,23593533440
24019967,0,6981,23593533440
24019968,0,3657,23593533440
24019969,0,5068,23593533440
24019970,0,9698,23593533440
24019971,0,10834,23593533440
24019972,0,11197,23593533440
24019973,0,8406,23593533440
24019974,0,10524,23593533440
24019975,0,9226,23593533440
24019976,0,11562,23593533440
24019977,0,4882,23593533440
24019978,0,8475,23593533440
24019979,0,3572,23593533440
24019980,0,2319,23593533440
24019981,0,16369,23593533440
24019982,0,13257,23593533440
24019983,0,7446,23593533440
24019984,0,10716,23593533440
24019985,0,7220,23593533440
24019986,0,7446,23593533440
24019987,0,7133,23593533440
24019988,0,7418,23593533440
24019989,0,7987,23593533440
24019990,0,6750,23593533440
24019991,0,3014,23593533440
24019992,0,2449,23593533440
