block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13685,23299686400
24019448,0,10736,23303012352
24019449,0,11458,23310172160
24019450,0,10429,23313580032
24019451,0,7405,23316119552
24019452,0,7008,23318495232
24019453,0,18945,23324524544
24019454,0,8217,23327457280
24019455,0,11162,23330783232
24019456,0,3726,23331651584
24019457,0,18598,23334944768
24019458,0,7535,23336484864
24019459,0,10161,23338369024
24019460,0,10781,23342579712
24019461,0,6729,23346708480
24019462,0,10915,23350165504
24019463,0,11501,23353737216
24019464,0,11809,23357505536
24019465,0,8504,23360290816
24019466,0,9740,23363108864
24019467,0,9144,23365648384
24019468,0,9525,23367172096
24019469,0,16821,23368597504
24019470,0,5118,23368892416
24019471,0,12230,23369564160
24019472,0,9982,23370072064
24019473,0,2867,23370219520
24019474,0,12028,23370858496
24019475,0,6329,23371202560
24019476,0,10700,23371776000
24019477,0,8306,23373660160
24019478,0,8520,23378051072
24019479,0,12286,23386800128
24019480,0,8637,23387963392
24019481,0,9702,23389339648
24019482,0,9501,23390175232
24019483,0,11062,23392616448
24019484,0,10814,23396007936
24019485,0,12103,23399874560
24019486,0,14285,23404347392
24019487,0,11502,23407869952
24019488,0,16848,23411228672
24019489,0,10830,23413211136
24019490,0,9791,23415013376
24019491,0,9499,23416225792
24019492,0,11119,23423434752
24019493,0,4354,23424761856
24019494,0,16082,23429644288
24019495,0,7773,23432216576
24019496,0,4446,23433707520
24019497,0,6681,23435722752
24019498,0,13642,23439278080
24019499,0,9121,23440932864
24019500,0,13003,23442407424
24019501,0,14394,23443800064
24019502,0,6361,23444406272
24019503,0,7432,23445159936
24019504,0,13539,23446208512
24019505,0,14198,23446929408
24019506,0,7506,23448109056
24019507,0,10713,23452729344
24019508,0,8925,23455760384
24019509,0,10685,23461511168
24019510,0,8596,23462199296
24019511,0,9030,23463608320
24019512,0,9677,23465574400
24019513,0,7615,23467999232
24019514,0,11985,23471570944
24019515,0,8869,23474552832
24019516,0,7518,23477125120
24019517,0,2042,23477846016
24019518,0,12047,23481204736
24019519,0,5376,23482187776
24019520,0,1621,23482597376
24019521,0,12643,23484891136
24019522,0,5580,23486021632
24019523,0,10863,23487807488
24019524,0,8183,23493754880
24019525,0,15448,23498604544
24019526,0,1870,23499341824
24019527,0,6023,23501291520
24019528,0,8160,23503896576
24019529,0,20608,23508992000
24019530,0,11067,23510384640
24019531,0,6195,23510695936
24019532,0,5499,23511973888
24019533,0,12807,23515283456
24019534,0,9252,23515693056
24019535,0,9137,23516463104
24019536,0,9762,23519051776
24019537,0,5759,23520067584
24019538,0,6815,23521918976
24019539,0,12687,23526572032
24019540,0,3073,23527620608
24019541,0,15620,23532257280
24019542,0,11265,23535714304
24019543,0,3971,23536812032
24019544,0,14904,23541874688
24019545,0,9530,23543988224
24019546,0,2662,23544528896
24019547,0,6254,23545675776
24019548,0,14272,23548313600
24019549,0,3555,23549067264
24019550,0,17966,23552016384
24019551,0,9729,23552851968
24019552,0,9099,23556096000
24019553,0,3576,23557341184
24019554,0,4466,23558750208
24019555,0,17365,23564222464
24019556,0,11349,23567843328
24019557,0,8903,23570071552
24019558,0,10857,23572316160
24019559,0,5803,23572987904
24019560,0,9439,23573676032
24019561,0,8225,23574102016
24019562,0,11373,23574708224
24019563,0,7071,23575085056
24019564,0,10509,23575625728
24019565,0,8463,23576084480
24019566,0,7724,23576494080
24019567,0,5142,23576756224
24019568,0,3478,23576936448
24019569,0,15553,23579115520
24019570,0,10799,23581605888
24019571,0,7090,23587504128
24019572,0,5043,23587504128
24019573,0,13066,23587504128
24019574,0,9675,23587504128
24019575,0,7577,23587504128
24019576,0,8166,23587504128
24019577,0,9039,23587504128
24019578,0,9776,23587504128
24019579,0,6325,23587504128
24019580,0,7405,23587504128
24019581,0,8964,23587504128
24019582,0,7794,23587504128
24019583,0,7414,23587504128
24019584,0,9982,23587504128
24019585,0,9856,23587504128
24019586,0,5330,23587504128
24019587,0,11336,23587504128
24019588,0,9694,23587504128
24019589,0,7018,23587504128
24019590,0,9140,23587504128
24019591,0,9389,23587504128
24019592,0,6134,23587504128
24019593,0,6819,23587504128
24019594,0,10221,23587504128
24019595,0,10772,23587504128
24019596,0,7059,23587504128
24019597,0,9267,23587504128
24019598,0,8259,23587504128
24019599,0,7743,23587504128
24019600,0,7681,23587504128
24019601,0,10746,23587504128
24019602,0,12739,23587504128
24019603,0,10944,23587504128
24019604,0,10669,23587504128
24019605,0,6521,23587504128
24019606,0,6776,23587504128
24019607,0,2814,23587504128
24019608,0,6840,23587504128
24019609,0,12234,23587504128
24019610,0,1997,23587504128
24019611,0,7463,23587504128
24019612,0,7468,23587504128
24019613,0,9667,23587504128
24019614,0,17496,23587504128
24019615,0,2442,23587504128
24019616,0,15205,23587504128
24019617,0,5998,23587504128
24019618,0,9441,23587504128
24019619,0,9446,23587504128
24019620,0,9428,23587504128
24019621,0,7479,23587504128
24019622,0,4044,23587504128
24019623,0,19725,23587504128
24019624,0,7647,23587504128
24019625,0,9572,23587504128
24019626,0,7885,23587504128
24019627,0,8392,23587504128
24019628,0,8773,23587504128
24019629,0,8964,23587504128
24019630,0,6155,23587504128
24019631,0,5854,23587504128
24019632,0,9171,23587504128
24019633,0,8928,23587504128
24019634,0,8300,23587504128
24019635,0,4025,23587504128
24019636,0,14683,23587504128
24019637,0,6393,23587504128
24019638,0,8837,23587504128
24019639,0,7228,23587504128
24019640,0,6858,23587504128
24019641,0,6745,23587504128
24019642,0,6064,23587504128
24019643,0,14088,23587504128
24019644,0,5801,23587504128
24019645,0,8371,23587504128
24019646,0,2359,23587504128
