block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13533,23301390336
24019448,0,10117,23304781824
24019449,0,10905,23310450688
24019450,0,10625,23313530880
24019451,0,7549,23315775488
24019452,0,6856,23317790720
24019453,0,18855,23323541504
24019454,0,8189,23326179328
24019455,0,11809,23329914880
24019456,0,3362,23330881536
24019457,0,17360,23336009728
24019458,0,7223,23338074112
24019459,0,10002,23345823744
24019460,0,11155,23349968896
24019461,0,7228,23352033280
24019462,0,10758,23355375616
24019463,0,11803,23359045632
24019464,0,12311,23362420736
24019465,0,9604,23364403200
24019466,0,10228,23365779456
24019467,0,9713,23366909952
24019468,0,9163,23367811072
24019469,0,16235,23369187328
24019470,0,5045,23369482240
24019471,0,12250,23370088448
24019472,0,10392,23370694656
24019473,0,2924,23370858496
24019474,0,12014,23371464704
24019475,0,6354,23371825152
24019476,0,10751,23372398592
24019477,0,8360,23372857344
24019478,0,8385,23373316096
24019479,0,11220,23373905920
24019480,0,8392,23376773120
24019481,0,9936,23379935232
24019482,0,9759,23385440256
24019483,0,10982,23386832896
24019484,0,10342,23388504064
24019485,0,11170,23391698944
24019486,0,14726,23395844096
24019487,0,11697,23399366656
24019488,0,15917,23403937792
24019489,0,9521,23406690304
24019490,0,9534,23409475584
24019491,0,9218,23412359168
24019492,0,11756,23415488512
24019493,0,4901,23416373248
24019494,0,16652,23422025728
24019495,0,7707,23424630784
24019496,0,4512,23425957888
24019497,0,6966,23427956736
24019498,0,14019,23432052736
24019499,0,9566,23434264576
24019500,0,13603,23436263424
24019501,0,15174,23437688832
24019502,0,6462,23438016512
24019503,0,7330,23438376960
24019504,0,13572,23439097856
24019505,0,14167,23439818752
24019506,0,7632,23440195584
24019507,0,10371,23440719872
24019508,0,8978,23441178624
24019509,0,9210,23441637376
24019510,0,7689,23442014208
24019511,0,8528,23442489344
24019512,0,9577,23442964480
24019513,0,7455,23443357696
24019514,0,11405,23443963904
24019515,0,8363,23444389888
24019516,0,7022,23444733952
24019517,0,1985,23444865024
24019518,0,10716,23447142400
24019519,0,4685,23449976832
24019520,0,1752,23451140096
24019521,0,12266,23458594816
24019522,0,5586,23458611200
24019523,0,11009,23459217408
24019524,0,8160,23460233216
24019525,0,15189,23462117376
24019526,0,1863,23462952960
24019527,0,6024,23464591360
24019528,0,8440,23467032576
24019529,0,19956,23472947200
24019530,0,10192,23475896320
24019531,0,6122,23477731328
24019532,0,5448,23479320576
24019533,0,13044,23482515456
24019534,0,9870,23484465152
24019535,0,8512,23486758912
24019536,0,9475,23489347584
24019537,0,5978,23490985984
24019538,0,7299,23492919296
24019539,0,13694,23496507392
24019540,0,3154,23497605120
24019541,0,16014,23501176832
24019542,0,11884,23502209024
24019543,0,4115,23503273984
24019544,0,14992,23508598784
24019545,0,9408,23513137152
24019546,0,2777,23513333760
24019547,0,6112,23513595904
24019548,0,13064,23515840512
24019549,0,2923,23516561408
24019550,0,16143,23520182272
24019551,0,10140,23522983936
24019552,0,9134,23525949440
24019553,0,3530,23526981632
24019554,0,4338,23528456192
24019555,0,17391,23534026752
24019556,0,11008,23537270784
24019557,0,8818,23540006912
24019558,0,9548,23543037952
24019559,0,5730,23544791040
24019560,0,9652,23547379712
24019561,0,9286,23548346368
24019562,0,11673,23551672320
24019563,0,7025,23553785856
24019564,0,10994,23557193728
24019565,0,9294,23559962624
24019566,0,8115,23562551296
24019567,0,5524,23563878400
24019568,0,3822,23564566528
24019569,0,16757,23566450688
24019570,0,10725,23567351808
24019571,0,6853,23567728640
24019572,0,5218,23568039936
24019573,0,13485,23568711680
24019574,0,10634,23569252352
24019575,0,8185,23569711104
24019576,0,8692,23570153472
