block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,10212,11798528000
24019448,0,10213,11807064064
24019449,0,11686,11818123264
24019450,0,23328,11811225600
24019451,0,7806,11820236800
24019452,0,7074,11828592640
24019453,0,19534,11838242816
24019454,0,8805,11850317824
24019455,0,11438,11853365248
24019456,0,3652,11861360640
24019457,0,17627,11876843520
24019458,0,7463,11887673344
24019459,0,11086,11882463232
24019460,0,10690,11892523008
24019461,0,6877,11900846080
24019462,0,11184,11908988928
24019463,0,12139,11918508032
24019464,0,25050,11923963904
24019465,0,9224,11935432704
24019466,0,10767,11942363136
24019467,0,9433,11952504832
24019468,0,9182,11968610304
24019469,0,28578,11970543616
24019470,0,5364,11977752576
24019471,0,12504,11984306176
24019472,0,11368,11999051776
24019473,0,3450,12006490112
24019474,0,25858,11994775552
24019475,0,7159,12006637568
24019476,0,11303,12016549888
24019477,0,8956,12025233408
24019478,0,8840,12033556480
24019479,0,23566,12035112960
24019480,0,8892,12049547264
24019481,0,9955,12058361856
24019482,0,10306,12069371904
24019483,0,12589,12080152576
24019484,0,11214,12076744704
24019485,0,11809,12088426496
24019486,0,14248,12097863680
24019487,0,11911,12106530816
24019488,0,16667,12114296832
24019489,0,9803,12109053952
24019490,0,9387,12121505792
24019491,0,9292,12134793216
24019492,0,12099,12149391360
24019493,0,4391,12154863616
24019494,0,16290,12160335872
24019495,0,7909,12157304832
24019496,0,5124,12162793472
24019497,0,6870,12166365184
24019498,0,13366,12172394496
24019499,0,9144,12182142976
24019500,0,12735,12189745152
24019501,0,14744,12198445056
24019502,0,7209,12203393024
24019503,0,7737,12209160192
24019504,0,14354,12203982848
24019505,0,15161,12213125120
24019506,0,8106,12218925056
24019507,0,10906,12225150976
24019508,0,9809,12232146944
24019509,0,9807,12246859776
24019510,0,20336,12243746816
24019511,0,8939,12248858624
24019512,0,9852,12253200384
24019513,0,8063,12257394688
24019514,0,12306,12263718912
24019515,0,9503,12272402432
24019516,0,7209,12278366208
24019517,0,2138,12282691584
24019518,0,11422,12289015808
24019519,0,5087,12284968960
24019520,0,1849,12289425408
24019521,0,11397,12297633792
24019522,0,4869,12305235968
24019523,0,10980,12313001984
24019524,0,9160,12319408128
24019525,0,28331,12318687232
24019526,0,2189,12325289984
24019527,0,6205,12329222144
24019528,0,8559,12335169536
24019529,0,21469,12324356096
24019530,0,10259,12333498368
24019531,0,6667,12339462144
24019532,0,5895,12344492032
24019533,0,14067,12352536576
24019534,0,9634,12367003648
24019535,0,8635,12372410368
24019536,0,9537,12365529088
24019537,0,5693,12368707584
24019538,0,6745,12371984384
24019539,0,11563,12374835200
24019540,0,2880,12378292224
24019541,0,14422,12379930624
24019542,0,10311,12384976896
24019543,0,3725,12388564992
24019544,0,13399,12390154240
24019545,0,8197,12395511808
24019546,0,2468,12398886912
24019547,0,5644,12400803840
24019548,0,12790,12402950144
24019549,0,2826,12408946688
24019550,0,15790,12410601472
24019551,0,8978,12415942656
24019552,0,8472,12420595712
24019553,0,3248,12423446528
24019554,0,3949,12426313728
24019555,0,16069,12429099008
24019556,0,10382,12421660672
24019557,0,8449,12425871360
24019558,0,9289,12429590528
24019559,0,5141,12432916480
24019560,0,8628,12435439616
24019561,0,7746,12438962176
24019562,0,10847,12441878528
24019563,0,6759,12446498816
24019564,0,9951,12449316864
24019565,0,8215,12452085760
24019566,0,7258,12455870464
24019567,0,4831,12458573824
24019568,0,3283,12460113920
24019569,0,14697,12461965312
24019570,0,9881,12467994624
24019571,0,6485,12471992320
24019572,0,4868,12475957248
24019573,0,12830,12477382656
24019574,0,9812,12481478656
24019575,0,7602,12484411392
24019576,0,8451,12486901760
24019577,0,9314,12489867264
24019578,0,9503,12492931072
24019579,0,6450,12497518592
24019580,0,7587,12500598784
24019581,0,9079,12503728128
24019582,0,7962,12506169344
24019583,0,7464,12509380608
24019584,0,10183,12512362496
24019585,0,9878,12516016128
24019586,0,5363,12519440384
24019587,0,11643,12521930752
24019588,0,9734,12525568000
24019589,0,7488,12517359616
24019590,0,9043,12519768064
24019591,0,9745,12523667456
24019592,0,6578,12529008640
24019593,0,6974,12531924992
24019594,0,11238,12534841344
24019595,0,11206,12538200064
24019596,0,7083,12542246912
24019597,0,9334,12545196032
24019598,0,8303,12548243456
24019599,0,7852,12550914048
24019600,0,8000,12554027008
24019601,0,11176,12556009472
24019602,0,12823,12559450112
24019603,0,11100,12562989056
24019604,0,10713,12565708800
24019605,0,6437,12569903104
24019606,0,6581,12572721152
24019607,0,2901,12575326208
24019608,0,6897,12577243136
24019609,0,12166,12582322176
24019610,0,2018,12588843008
24019611,0,7536,12590645248
24019612,0,7623,12592693248
24019613,0,10019,12597673984
24019614,0,17395,12604129280
24019615,0,2850,12609568768
24019616,0,17166,12610699264
24019617,0,6615,12616286208
24019618,0,22002,12607897600
24019619,0,9717,12614189056
24019620,0,9547,12619808768
24019621,0,7779,12624248832
24019622,0,4098,12627755008
24019623,0,20084,12630835200
24019624,0,7746,12634652672
24019625,0,9998,12637798400
24019626,0,8663,12641681408
24019627,0,9074,12644679680
24019628,0,9251,12647743488
24019629,0,8902,12651626496
24019630,0,6247,12654411776
24019631,0,6114,12656574464
24019632,0,9542,12659982336
24019633,0,9073,12664029184
24019634,0,8483,12667813888
24019635,0,4078,12671041536
24019636,0,15081,12674564096
24019637,0,6622,12680249344
24019638,0,8991,12683083776
24019639,0,7283,12686852096
24019640,0,6924,12690522112
24019641,0,6848,12693274624
24019642,0,6160,12695896064
24019643,0,14426,12699746304
24019644,0,5836,12704137216
24019645,0,8562,12706971648
24019646,0,2402,12710871040
24019647,0,8909,12712198144
24019648,0,14109,12717277184
24019649,0,7715,12723879936
24019650,0,3924,12727828480
24019651,0,12887,12718997504
24019652,0,9105,12725223424
24019653,0,16051,12729040896
24019654,0,6556,12734496768
24019655,0,10457,12739903488
24019656,0,10027,12747522048
24019657,0,7860,12753371136
24019658,0,9890,12757286912
24019659,0,11993,12761677824
24019660,0,5408,12766527488
24019661,0,8635,12769083392
24019662,0,8190,12772261888
24019663,0,11288,12776243200
24019664,0,8223,12780388352
24019665,0,8969,12784680960
24019666,0,7153,12788973568
24019667,0,7957,12793167872
24019668,0,5164,12797050880
24019669,0,6938,12799721472
24019670,0,13601,12803817472
24019671,0,10912,12808454144
24019672,0,7640,12813500416
24019673,0,8751,12818137088
24019674,0,6122,12821364736
24019675,0,9410,12824018944
24019676,0,7808,12827820032
24019677,0,9205,12831834112
24019678,0,7275,12837961728
24019679,0,9486,12840845312
24019680,0,9397,12844859392
24019681,0,6568,12849528832
24019682,0,8297,12839993344
24019683,0,8963,12844548096
24019684,0,9265,12848250880
24019685,0,9699,12852428800
24019686,0,8651,12857032704
24019687,0,9800,12860735488
24019688,0,5541,12865503232
24019689,0,9765,12869009408
24019690,0,7646,12872908800
24019691,0,8583,12876464128
24019692,0,13571,12879855616
24019693,0,8398,12884017152
24019694,0,6094,12887670784
24019695,0,13751,12890914816
24019696,0,9306,12893945856
24019697,0,2325,12897239040
24019698,0,19490,12899467264
24019699,0,7586,12902481920
24019700,0,11171,12905496576
24019701,0,7182,12908707840
24019702,0,6018,12911607808
24019703,0,18316,12914409472
24019704,0,9011,12917243904
24019705,0,9702,12921274368
24019706,0,7132,12924616704
24019707,0,10828,12927385600
24019708,0,10795,12930351104
24019709,0,6054,12932907008
24019710,0,6481,12934971392
24019711,0,11228,12937281536
24019712,0,2639,12940263424
24019713,0,193,12940558336
24019714,0,7542,12941115392
24019715,0,22961,12944375808
24019716,0,3757,12948815872
24019717,0,16865,12951502848
24019718,0,10866,12954861568
24019719,0,7542,12957515776
24019720,0,8253,12960415744
24019721,0,3828,12963889152
24019722,0,7257,12966002688
24019723,0,11993,12969197568
24019724,0,7299,12972965888
24019725,0,7515,12975538176
24019726,0,7198,12978176000
24019727,0,20630,12966494208
24019728,0,8027,12970115072
24019729,0,8787,12972638208
24019730,0,5544,12975833088
24019731,0,13123,12978700288
24019732,0,6384,12982452224
24019733,0,7104,12984696832
24019734,0,2193,12986892288
24019735,0,13199,12988825600
24019736,0,8526,12993298432
24019737,0,7617,12996067328
24019738,0,10038,12998885376
24019739,0,6259,13001654272
24019740,0,15621,13004390400
24019741,0,6870,13007552512
24019742,0,4411,13009977344
24019743,0,12856,13012172800
24019744,0,8230,13015908352
24019745,0,10138,13018529792
24019746,0,5621,13021986816
24019747,0,11972,13024935936
24019748,0,8881,13027639296
24019749,0,7056,13030359040
24019750,0,7150,13033521152
24019751,0,7990,13035896832
24019752,0,6663,13039108096
24019753,0,7390,13041647616
24019754,0,11222,13044350976
24019755,0,5030,13047791616
24019756,0,4815,13049184256
24019757,0,28039,13050986496
24019758,0,10522,13055836160
24019759,0,7581,13059751936
24019760,0,9230,13062750208
24019761,0,8364,13065945088
24019762,0,9987,13069172736
24019763,0,4165,13072842752
24019764,0,6391,13075021824
24019765,0,10175,13078134784
24019766,0,8785,13081182208
24019767,0,12167,13085032448
24019768,0,10096,13073481728
24019769,0,5835,13076463616
24019770,0,8030,13078822912
24019771,0,7106,13081493504
24019772,0,5759,13085523968
24019773,0,4833,13087358976
24019774,0,10347,13089112064
24019775,0,8387,13093044224
24019776,0,7264,13095862272
24019777,0,6138,13098680320
24019778,0,10556,13101236224
24019779,0,6925,13104005120
24019780,0,9719,13107380224
