block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13430,23299538944
24019448,0,10028,23302471680
24019449,0,10940,23307960320
24019450,0,10571,23312711680
24019451,0,7906,23315202048
24019452,0,6826,23317364736
24019453,0,18987,23323279360
24019454,0,8186,23325786112
24019455,0,11135,23329374208
24019456,0,3233,23330586624
24019457,0,18004,23335976960
24019458,0,8289,23337926656
24019459,0,9610,23341301760
24019460,0,10495,23344480256
24019461,0,6950,23346774016
24019462,0,10983,23350214656
24019463,0,11425,23353737216
24019464,0,12051,23357554688
24019465,0,9110,23360421888
24019466,0,9612,23363403776
24019467,0,9251,23365533696
24019468,0,9831,23366336512
24019469,0,16203,23367204864
24019470,0,4917,23368957952
24019471,0,12086,23378198528
24019472,0,11063,23385964544
24019473,0,3025,23386046464
24019474,0,12054,23387471872
24019475,0,6236,23389011968
24019476,0,10565,23391043584
24019477,0,8574,23393681408
24019478,0,9037,23396581376
24019479,0,11913,23400300544
24019480,0,9221,23403216896
24019481,0,9422,23406460928
24019482,0,10742,23409836032
24019483,0,11637,23413473280
24019484,0,11031,23416111104
24019485,0,11816,23422058496
24019486,0,14747,23426547712
24019487,0,11118,23430152192
24019488,0,16294,23435411456
24019489,0,9752,23438491648
24019490,0,9042,23441326080
24019491,0,9101,23444078592
24019492,0,12421,23448485888
24019493,0,4338,23452631040
24019494,0,16099,23467032576
24019495,0,8170,23467360256
24019496,0,4381,23467753472
24019497,0,6367,23468769280
24019498,0,12196,23471046656
24019499,0,9061,23473815552
24019500,0,12931,23477846016
24019501,0,15278,23482580992
24019502,0,7000,23484809216
24019503,0,7895,23487266816
24019504,0,13680,23491559424
24019505,0,15247,23497244672
24019506,0,7770,23500308480
24019507,0,10845,23503667200
24019508,0,9491,23506452480
24019509,0,9806,23509467136
24019510,0,8006,23512301568
24019511,0,9164,23515119616
24019512,0,10458,23516135424
24019513,0,7679,23519444992
24019514,0,11991,23525457920
24019515,0,8512,23526473728
24019516,0,7054,23529766912
24019517,0,1965,23530504192
24019518,0,10691,23532322816
24019519,0,4517,23532339200
24019520,0,1573,23532437504
24019521,0,11509,23536074752
24019522,0,5122,23537860608
24019523,0,10531,23540908032
24019524,0,8726,23543808000
24019525,0,16103,23548968960
24019526,0,1805,23549673472
24019527,0,6120,23551524864
24019528,0,8469,23554064384
24019529,0,19994,23560241152
24019530,0,11018,23563960320
24019531,0,6438,23569367040
24019532,0,5519,23571234816
24019533,0,12480,23575265280
24019534,0,8889,23578214400
24019535,0,8376,23580966912
24019536,0,9437,23583997952
24019537,0,5537,23585685504
24019538,0,7152,23588093952
24019539,0,12937,23591731200
24019540,0,3410,23591960576
24019541,0,15548,23595057152
24019542,0,12208,23597285376
24019543,0,3974,23597285376
24019544,0,13492,23597285376
24019545,0,8131,23597285376
24019546,0,2502,23597285376
24019547,0,5973,23597285376
24019548,0,12705,23597285376
24019549,0,2835,23597285376
24019550,0,15506,23597285376
24019551,0,8956,23597285376
24019552,0,8706,23597285376
24019553,0,3220,23597285376
24019554,0,3955,23597285376
24019555,0,15599,23597285376
24019556,0,9982,23597285376
24019557,0,8224,23597285376
24019558,0,9521,23597285376
24019559,0,5007,23597285376
24019560,0,8518,23597285376
24019561,0,7639,23597285376
24019562,0,10430,23597285376
24019563,0,6604,23597285376
24019564,0,9993,23597285376
24019565,0,7914,23597285376
24019566,0,7219,23597285376
