block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13880,23304716288
24019448,0,9850,23307632640
24019449,0,10878,23313350656
24019450,0,10670,23317331968
24019451,0,7487,23319216128
24019452,0,6568,23320969216
24019453,0,19505,23325917184
24019454,0,8433,23328079872
24019455,0,11031,23331078144
24019456,0,3237,23331979264
24019457,0,17568,23336648704
24019458,0,7892,23338811392
24019459,0,9760,23341416448
24019460,0,11538,23343235072
24019461,0,6602,23346774016
24019462,0,10436,23350575104
24019463,0,12461,23353933824
24019464,0,12022,23357014016
24019465,0,8447,23359307776
24019466,0,9746,23361863680
24019467,0,9442,23364288512
24019468,0,9624,23366893568
24019469,0,16355,23370563584
24019470,0,5319,23371268096
24019471,0,12675,23372447744
24019472,0,10751,23373365248
24019473,0,2996,23373545472
24019474,0,12200,23374184448
24019475,0,6461,23374528512
24019476,0,10575,23377739776
24019477,0,8350,23382360064
24019478,0,9577,23389814784
24019479,0,11566,23392321536
24019480,0,8241,23394369536
24019481,0,9078,23396958208
24019482,0,9686,23400349696
24019483,0,11159,23403151360
24019484,0,10901,23406313472
24019485,0,11321,23409098752
24019486,0,14369,23412457472
24019487,0,11698,23415570432
24019488,0,16105,23419355136
24019489,0,9525,23421648896
24019490,0,9871,23423909888
24019491,0,9175,23427383296
24019492,0,11824,23432003584
24019493,0,4435,23433248768
24019494,0,17155,23437459456
24019495,0,8685,23439638528
24019496,0,4542,23440965632
24019497,0,6516,23442472960
24019498,0,12959,23445848064
24019499,0,8702,23448059904
24019500,0,13058,23450877952
24019501,0,15264,23452794880
24019502,0,6377,23453122560
24019503,0,7349,23453483008
24019504,0,13531,23454187520
24019505,0,14316,23463559168
24019506,0,8377,23468916736
24019507,0,11038,23471554560
24019508,0,8691,23472406528
24019509,0,9140,23473602560
24019510,0,7747,23475355648
24019511,0,8689,23477714944
24019512,0,10025,23480565760
24019513,0,8027,23482892288
24019514,0,11394,23485743104
24019515,0,8570,23487873024
24019516,0,7366,23489806336
24019517,0,2248,23490363392
24019518,0,11212,23493148672
24019519,0,4839,23494475776
24019520,0,1592,23494934528
24019521,0,12237,23496933376
24019522,0,5016,23497654272
24019523,0,10119,23500439552
24019524,0,8458,23502749696
24019525,0,15383,23506681856
24019526,0,1823,23507304448
24019527,0,6023,23508942848
24019528,0,8290,23511023616
24019529,0,21477,23515037696
24019530,0,10348,23515938816
24019531,0,6457,23521591296
24019532,0,5845,23521918976
24019533,0,12729,23525376000
24019534,0,8986,23526096896
24019535,0,8230,23527669760
24019536,0,9126,23527849984
24019537,0,6003,23529390080
24019538,0,7234,23531388928
24019539,0,12338,23534403584
24019540,0,3154,23535337472
24019541,0,16013,23539384320
24019542,0,11429,23542136832
24019543,0,4287,23543316480
24019544,0,14702,23547199488
24019545,0,9011,23549476864
24019546,0,2712,23550214144
24019547,0,6183,23551803392
24019548,0,14338,23555375104
24019549,0,3241,23556128768
24019550,0,17070,23560323072
24019551,0,10317,23563026432
24019552,0,9431,23565598720
24019553,0,3622,23566647296
24019554,0,4411,23567843328
24019555,0,17371,23572545536
24019556,0,11267,23575543808
24019557,0,9513,23578247168
24019558,0,10479,23580524544
24019559,0,5919,23581229056
24019560,0,9601,23581802496
24019561,0,8277,23582228480
24019562,0,11575,23583064064
24019563,0,7427,23586963456
24019564,0,11704,23594516480
24019565,0,8363,23594532864
24019566,0,7271,23594532864
24019567,0,4820,23594532864
24019568,0,3284,23594532864
24019569,0,14610,23594532864
24019570,0,9703,23594532864
24019571,0,6342,23594532864
24019572,0,4842,23594532864
24019573,0,12609,23594532864
24019574,0,9719,23594532864
24019575,0,7556,23594532864
24019576,0,8055,23594532864
24019577,0,9025,23594532864
24019578,0,9452,23594532864
24019579,0,6314,23594532864
24019580,0,7466,23594532864
24019581,0,8937,23594532864
24019582,0,7786,23594532864
24019583,0,7385,23594532864
24019584,0,9968,23594532864
24019585,0,9788,23594532864
24019586,0,5330,23594532864
24019587,0,11368,23594532864
24019588,0,9715,23594532864
24019589,0,6994,23594532864
24019590,0,8903,23594532864
24019591,0,9348,23594532864
24019592,0,6161,23594532864
24019593,0,6819,23594532864
24019594,0,10218,23594532864
24019595,0,10751,23594532864
24019596,0,6930,23594532864
24019597,0,9247,23594532864
24019598,0,8258,23594532864
24019599,0,7735,23594532864
24019600,0,7690,23594532864
24019601,0,10725,23594532864
24019602,0,12701,23594532864
24019603,0,10944,23594532864
24019604,0,10639,23594532864
24019605,0,6385,23594532864
24019606,0,6479,23594532864
24019607,0,2749,23594532864
24019608,0,6706,23594532864
24019609,0,12072,23594532864
24019610,0,2008,23594532864
24019611,0,7466,23594532864
24019612,0,7475,23594532864
24019613,0,9733,23594532864
24019614,0,17230,23594532864
24019615,0,2442,23594532864
24019616,0,15198,23594532864
24019617,0,5986,23594532864
24019618,0,9240,23594532864
24019619,0,9411,23594532864
24019620,0,9431,23594532864
24019621,0,7493,23594532864
24019622,0,4027,23594532864
24019623,0,19765,23594532864
24019624,0,7630,23594532864
24019625,0,9739,23594532864
24019626,0,8029,23594532864
24019627,0,8493,23594532864
24019628,0,8771,23594532864
24019629,0,8785,23594532864
24019630,0,6159,23594532864
24019631,0,5893,23594532864
24019632,0,9172,23594532864
24019633,0,8928,23594532864
24019634,0,8299,23594532864
24019635,0,4004,23594532864
24019636,0,14675,23594532864
24019637,0,6413,23594532864
24019638,0,8902,23594532864
24019639,0,7221,23594532864
24019640,0,6846,23594532864
24019641,0,6586,23594532864
24019642,0,6017,23594532864
24019643,0,14036,23594532864
24019644,0,5797,23594532864
24019645,0,8371,23594532864
24019646,0,2378,23594532864
24019647,0,8797,23594532864
24019648,0,13991,23594532864
24019649,0,7496,23594532864
24019650,0,3866,23594532864
24019651,0,12125,23594532864
24019652,0,8529,23594532864
24019653,0,15574,23594532864
24019654,0,6389,23594532864
24019655,0,10341,23594532864
24019656,0,9895,23594532864
24019657,0,7724,23594532864
24019658,0,9794,23594532864
24019659,0,11826,23594532864
24019660,0,5144,23594532864
24019661,0,8359,23594532864
24019662,0,8079,23594532864
24019663,0,11184,23594532864
24019664,0,7904,23594532864
24019665,0,8826,23594532864
24019666,0,7121,23594532864
24019667,0,7817,23594532864
24019668,0,5107,23594532864
24019669,0,6825,23594532864
24019670,0,13387,23594532864
24019671,0,10657,23594532864
24019672,0,7464,23594532864
24019673,0,8283,23594532864
24019674,0,5998,23594532864
24019675,0,9162,23594532864
24019676,0,7738,23594532864
24019677,0,9087,23594532864
24019678,0,7181,23594532864
24019679,0,9016,23594532864
24019680,0,8924,23594532864
24019681,0,6398,23594532864
24019682,0,7705,23594532864
24019683,0,8647,23594532864
24019684,0,8925,23594532864
24019685,0,9551,23594532864
24019686,0,8689,23594532864
24019687,0,9775,23594532864
24019688,0,5286,23594532864
24019689,0,9430,23594532864
24019690,0,7489,23594532864
24019691,0,8474,23594532864
24019692,0,13434,23594532864
24019693,0,8267,23594532864
24019694,0,5983,23594532864
24019695,0,13149,23594532864
24019696,0,8926,23594532864
24019697,0,2277,23594532864
24019698,0,19340,23594532864
24019699,0,7242,23594532864
24019700,0,10886,23594532864
24019701,0,6961,23594532864
24019702,0,5911,23594532864
24019703,0,17819,23594532864
24019704,0,8761,23594532864
24019705,0,9550,23594532864
24019706,0,7071,23594532864
24019707,0,10678,23594532864
24019708,0,10281,23594532864
24019709,0,5776,23594532864
24019710,0,6357,23594532864
24019711,0,10992,23594532864
24019712,0,2595,23594532864
24019713,0,186,23594532864
24019714,0,7275,23594532864
24019715,0,22521,23594532864
24019716,0,3692,23594532864
24019717,0,16675,23594532864
24019718,0,10630,23594532864
24019719,0,7343,23594532864
24019720,0,7925,23594532864
24019721,0,3764,23594532864
24019722,0,7152,23594532864
24019723,0,11889,23594532864
24019724,0,7277,23594532864
24019725,0,7363,23594532864
24019726,0,6702,23594532864
24019727,0,7903,23594532864
24019728,0,7138,23594532864
24019729,0,8123,23594532864
24019730,0,5050,23594532864
24019731,0,12244,23594532864
24019732,0,5905,23594532864
24019733,0,6633,23594532864
24019734,0,2010,23594532864
24019735,0,12824,23594532864
24019736,0,8254,23594532864
24019737,0,7515,23594532864
24019738,0,9969,23594532864
24019739,0,6239,23594532864
24019740,0,15167,23594532864
24019741,0,6791,23594532864
24019742,0,4370,23594532864
24019743,0,12973,23594532864
24019744,0,7518,23594532864
24019745,0,9838,23594549248
24019746,0,5468,23594549248
24019747,0,11858,23594549248
24019748,0,8811,23594549248
24019749,0,7012,23594549248
24019750,0,6870,23594549248
24019751,0,7639,23594549248
24019752,0,6440,23594549248
24019753,0,7234,23594549248
24019754,0,11097,23594549248
24019755,0,4985,23594549248
24019756,0,4774,23594549248
24019757,0,26770,23594549248
24019758,0,10244,23594549248
24019759,0,7542,23594549248
24019760,0,9167,23594549248
24019761,0,8206,23594549248
24019762,0,9621,23594549248
24019763,0,4091,23594549248
24019764,0,6383,23594549248
24019765,0,10038,23594549248
24019766,0,8782,23594549248
24019767,0,11740,23594549248
24019768,0,9442,23594549248
24019769,0,5665,23594549248
24019770,0,7513,23594549248
24019771,0,6852,23594549248
24019772,0,5669,23594549248
24019773,0,4809,23594549248
24019774,0,10239,23594598400
24019775,0,8314,23594598400
24019776,0,7075,23594598400
24019777,0,6125,23594598400
24019778,0,10272,23594598400
24019779,0,6796,23594598400
24019780,0,9612,23594598400
24019781,0,10132,23594598400
24019782,0,8446,23594598400
24019783,0,10648,23594598400
24019784,0,6975,23594598400
24019785,0,8487,23594598400
24019786,0,7994,23594598400
24019787,0,6144,23594598400
24019788,0,12665,23594598400
24019789,0,7091,23594598400
24019790,0,9755,23594598400
24019791,0,6302,23594598400
24019792,0,7981,23594598400
24019793,0,7751,23594598400
24019794,0,10345,23594598400
24019795,0,8207,23594598400
24019796,0,7466,23594598400
24019797,0,10590,23594598400
24019798,0,7585,23594598400
24019799,0,6933,23594598400
