block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13653,23302471680
24019448,0,10754,23305322496
24019449,0,11379,23312433152
24019450,0,10343,23315578880
24019451,0,7684,23318036480
24019452,0,7175,23320264704
24019453,0,18561,23325868032
24019454,0,8215,23328571392
24019455,0,11391,23332159488
24019456,0,3479,23333289984
24019457,0,16932,23338237952
24019458,0,8192,23340498944
24019459,0,10023,23346003968
24019460,0,10597,23349297152
24019461,0,6769,23351459840
24019462,0,10670,23354769408
24019463,0,11562,23358226432
24019464,0,11929,23361830912
24019465,0,8307,23364485120
24019466,0,10584,23367237632
24019467,0,9898,23368515584
24019468,0,9320,23369482240
24019469,0,16035,23370514432
24019470,0,5091,23370809344
24019471,0,12384,23371464704
24019472,0,10147,23372005376
24019473,0,2923,23372169216
24019474,0,12196,23379755008
24019475,0,6663,23382196224
24019476,0,11099,23384096768
24019477,0,8570,23386636288
24019478,0,8419,23389618176
24019479,0,11065,23393533952
24019480,0,8824,23396139008
24019481,0,9557,23399120896
24019482,0,10418,23402315776
24019483,0,11772,23405985792
24019484,0,10962,23409311744
24019485,0,11813,23412850688
24019486,0,14936,23417421824
24019487,0,11955,23419224064
24019488,0,15858,23424253952
24019489,0,9798,23427432448
24019490,0,8933,23430348800
24019491,0,8822,23433166848
24019492,0,12473,23436902400
24019493,0,4412,23438213120
24019494,0,17043,23441162240
24019495,0,8015,23441997824
24019496,0,4543,23442423808
24019497,0,6584,23443046400
24019498,0,12777,23444258816
24019499,0,9167,23445143552
24019500,0,12064,23445733376
24019501,0,14081,23451287552
24019502,0,6106,23452581888
24019503,0,8156,23458512896
24019504,0,14041,23459446784
24019505,0,13991,23460904960
24019506,0,7613,23462330368
24019507,0,10842,23465639936
24019508,0,9213,23468654592
24019509,0,9554,23471587328
24019510,0,7800,23473864704
24019511,0,8732,23476666368
24019512,0,10449,23479861248
24019513,0,7666,23482105856
24019514,0,12441,23483973632
24019515,0,8486,23486595072
24019516,0,7545,23488872448
24019517,0,2078,23489626112
24019518,0,11169,23492984832
24019519,0,4682,23494426624
24019520,0,1600,23495081984
24019521,0,11272,23498457088
24019522,0,4989,23499718656
24019523,0,11354,23501340672
24019524,0,8496,23507337216
24019525,0,16374,23516086272
24019526,0,1983,23516168192
24019527,0,6022,23516250112
24019528,0,8062,23516839936
24019529,0,18925,23522181120
24019530,0,10270,23525294080
24019531,0,6402,23527325696
24019532,0,5562,23529111552
24019533,0,12588,23533158400
24019534,0,9149,23535878144
