block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13691,23303536640
24019448,0,9974,23306764288
24019449,0,10875,23312580608
24019450,0,11286,23314546688
24019451,0,8578,23316103168
24019452,0,6727,23317413888
24019453,0,20217,23321116672
24019454,0,8862,23322836992
24019455,0,11465,23325097984
24019456,0,3399,23325786112
24019457,0,18796,23329193984
24019458,0,7822,23330652160
24019459,0,10487,23332601856
24019460,0,11077,23334649856
24019461,0,7009,23335976960
24019462,0,11800,23338024960
24019463,0,12099,23340400640
24019464,0,12248,23347167232
24019465,0,8427,23348707328
24019466,0,9974,23350542336
24019467,0,9727,23352442880
24019468,0,10009,23354195968
24019469,0,17702,23357440000
24019470,0,5501,23358406656
24019471,0,12865,23360733184
24019472,0,10631,23362764800
24019473,0,3199,23363371008
24019474,0,12874,23365206016
24019475,0,6861,23366156288
24019476,0,10860,23367188480
24019477,0,8514,23368056832
24019478,0,8561,23368957952
24019479,0,11381,23369564160
24019480,0,8421,23370022912
24019481,0,9236,23370498048
24019482,0,9542,23370989568
24019483,0,10902,23371563008
24019484,0,10343,23372070912
24019485,0,11346,23372627968
24019486,0,13947,23373332480
24019487,0,10619,23374610432
24019488,0,15110,23376429056
24019489,0,10116,23380754432
24019490,0,9109,23380934656
24019491,0,8811,23382032384
24019492,0,11047,23383375872
24019493,0,4189,23383785472
24019494,0,16569,23387209728
24019495,0,8201,23388815360
24019496,0,4876,23389716480
24019497,0,6805,23390928896
24019498,0,13547,23393484800
24019499,0,8989,23395270656
24019500,0,12996,23397646336
24019501,0,15381,23400775680
24019502,0,6689,23401971712
24019503,0,7704,23403364352
24019504,0,15029,23406067712
24019505,0,15825,23409016832
24019506,0,8068,23410049024
24019507,0,11199,23411195904
24019508,0,8739,23417667584
24019509,0,9948,23419404288
24019510,0,8399,23420977152
24019511,0,9171,23422681088
24019512,0,10292,23424598016
24019513,0,7457,23425957888
24019514,0,11897,23428104192
24019515,0,9048,23429808128
24019516,0,8010,23431200768
24019517,0,2023,23431610368
24019518,0,12480,23433707520
24019519,0,4761,23434215424
24019520,0,1622,23434412032
24019521,0,11413,23435411456
24019522,0,5196,23435689984
24019523,0,10357,23436214272
24019524,0,8347,23436607488
24019525,0,15234,23437393920
24019526,0,1795,23437508608
24019527,0,5750,23437787136
24019528,0,8090,23438229504
24019529,0,19141,23439179776
24019530,0,10109,23439736832
24019531,0,6016,23440080896
24019532,0,5293,23440359424
24019533,0,12248,23440965632
24019534,0,9033,23441424384
24019535,0,8525,23441850368
24019536,0,9415,23442325504
24019537,0,5675,23442800640
24019538,0,7185,23443521536
24019539,0,12295,23444717568
24019540,0,3515,23444832256
24019541,0,15876,23447224320
24019542,0,10767,23450173440
24019543,0,3864,23451025408
24019544,0,14103,23454679040
24019545,0,9542,23456497664
24019546,0,2982,23457120256
24019547,0,6857,23458447360
24019548,0,13836,23461036032
24019549,0,3100,23461707776
24019550,0,17520,23464689664
24019551,0,9764,23466524672
24019552,0,9794,23468589056
24019553,0,3830,23469408256
24019554,0,4725,23470325760
24019555,0,17713,23473471488
24019556,0,11300,23475634176
24019557,0,9844,23477108736
24019558,0,9827,23483088896
24019559,0,5650,23484104704
24019560,0,10108,23485841408
24019561,0,8543,23487414272
24019562,0,12083,23489560576
24019563,0,7679,23491018752
24019564,0,11400,23492755456
24019565,0,9150,23493967872
24019566,0,8669,23495213056
24019567,0,5534,23496015872
24019568,0,3663,23496540160
24019569,0,16833,23498833920
24019570,0,10741,23499784192
24019571,0,7028,23500161024
24019572,0,5128,23500455936
24019573,0,13922,23501111296
24019574,0,10445,23502176256
24019575,0,8443,23502716928
24019576,0,9604,23503306752
24019577,0,10261,23503568896
24019578,0,10036,23505240064
24019579,0,6623,23505764352
24019580,0,7852,23506583552
24019581,0,10723,23508418560
24019582,0,9067,23510122496
24019583,0,8738,23511760896
24019584,0,11468,23513759744
24019585,0,10966,23515709440
24019586,0,6323,23516856320
24019587,0,13310,23519199232
24019588,0,11669,23521427456
24019589,0,8651,23523098624
24019590,0,10454,23524851712
24019591,0,11265,23526948864
24019592,0,7039,23528292352
24019593,0,7446,23529668608
24019594,0,11746,23531864064
24019595,0,12356,23534108672
24019596,0,7985,23535009792
24019597,0,10657,23536762880
24019598,0,9739,23538499584
24019599,0,8860,23540105216
24019600,0,9112,23541841920
