block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,22462,11937218560
24019448,0,10640,11933515776
24019449,0,11782,11939266560
24019450,0,10755,11950702592
24019451,0,8554,11956895744
24019452,0,6727,11960647680
24019453,0,20408,11963973632
24019454,0,8885,11970576384
24019455,0,12755,11974262784
24019456,0,3659,11980652544
24019457,0,18758,11982258176
24019458,0,8469,11987959808
24019459,0,11019,11992121344
24019460,0,11622,11996905472
24019461,0,7414,12004179968
24019462,0,11517,11998314496
24019463,0,12705,12005457920
24019464,0,13236,12014206976
24019465,0,9131,12023660544
24019466,0,10802,12031000576
24019467,0,10367,12037750784
24019468,0,9911,12045008896
24019469,0,29318,12041338880
24019470,0,5820,12047433728
24019471,0,13411,12053839872
24019472,0,10450,12062867456
24019473,0,3013,12068929536
24019474,0,12389,12072452096
24019475,0,6519,12080758784
24019476,0,10980,12086394880
24019477,0,8511,12091932672
24019478,0,20606,12086165504
24019479,0,11743,12092276736
24019480,0,8482,12099141632
24019481,0,9437,12104826880
24019482,0,9717,12112150528
24019483,0,11156,12119506944
24019484,0,10616,12131254272
24019485,0,12087,12142559232
24019486,0,27644,12144148480
24019487,0,11627,12158566400
24019488,0,15780,12169265152
24019489,0,9347,12177276928
24019490,0,9486,12186255360
24019491,0,9175,12194594816
24019492,0,13457,12181995520
24019493,0,4915,12186992640
24019494,0,17550,12194381824
24019495,0,8724,12206112768
24019496,0,5029,12211699712
24019497,0,7204,12214960128
24019498,0,13526,12220153856
24019499,0,9519,12229017600
24019500,0,25657,12232081408
24019501,0,14608,12240945152
24019502,0,6420,12248678400
24019503,0,8216,12253708288
24019504,0,14296,12261343232
24019505,0,16034,12268568576
24019506,0,8664,12274221056
24019507,0,11022,12279758848
24019508,0,9837,12287033344
24019509,0,10825,12284477440
24019510,0,8610,12291063808
24019511,0,9370,12296617984
24019512,0,10250,12300845056
24019513,0,7723,12304891904
24019514,0,11517,12308398080
24019515,0,8480,12312592384
24019516,0,7144,12316409856
24019517,0,2046,12320325632
24019518,0,10989,12323454976
24019519,0,4714,12330008576
24019520,0,1665,12334546944
24019521,0,11116,12339642368
24019522,0,17131,12339494912
24019523,0,10284,12343967744
24019524,0,8370,12347047936
24019525,0,15076,12354076672
24019526,0,1835,12359532544
24019527,0,5851,12361940992
24019528,0,8123,12366069760
24019529,0,19046,12372705280
24019530,0,10007,12379717632
24019531,0,5986,12384124928
24019532,0,5368,12387401728
24019533,0,12319,12392349696
24019534,0,9034,12398280704
24019535,0,9180,12405604352
24019536,0,10114,12412960768
24019537,0,6404,12419055616
24019538,0,7287,12425871360
24019539,0,25313,12422643712
24019540,0,3270,12427182080
24019541,0,15479,12430934016
24019542,0,11219,12439339008
24019543,0,4415,12444434432
24019544,0,15302,12449562624
24019545,0,9271,12457459712
24019546,0,2764,12462243840
24019547,0,6291,12464947200
24019548,0,13786,12470583296
24019549,0,3234,12477267968
24019550,0,18409,12483117056
24019551,0,10632,12490326016
24019552,0,9553,12493062144
24019553,0,3463,12496404480
24019554,0,4689,12501123072
24019555,0,18736,12507529216
24019556,0,11858,12516851712
24019557,0,9354,12522848256
24019558,0,10790,12529467392
24019559,0,5585,12534759424
24019560,0,10200,12539510784
24019561,0,9418,12545654784
24019562,0,12523,12551389184
24019563,0,8010,12556795904
24019564,0,11794,12554240000
24019565,0,8950,12557778944
24019566,0,7915,12562563072
24019567,0,5212,12564938752
24019568,0,3590,12566495232
24019569,0,15756,12569165824
24019570,0,10433,12576325632
24019571,0,6964,12580552704
24019572,0,5223,12584779776
24019573,0,13692,12587368448
24019574,0,10373,12591906816
24019575,0,8121,12595838976
24019576,0,8838,12598722560
24019577,0,9854,12602294272
24019578,0,9945,12607553536
24019579,0,6990,12614631424
24019580,0,8211,12622200832
24019581,0,10011,12620808192
24019582,0,8442,12625821696
24019583,0,7862,12631326720
24019584,0,10653,12635815936
24019585,0,11114,12643811328
24019586,0,6310,12648087552
24019587,0,13595,12654149632
24019588,0,11682,12660965376
24019589,0,8256,12666060800
24019590,0,10332,12670976000
24019591,0,23241,12667125760
24019592,0,7266,12674318336
24019593,0,8157,12679348224
24019594,0,12220,12684705792
24019595,0,12737,12691816448
24019596,0,8346,12699844608
24019597,0,10768,12705808384
24019598,0,9585,12713132032
24019599,0,9775,12719669248
24019600,0,21719,12717228032
24019601,0,13309,12724420608
24019602,0,15469,12734152704
24019603,0,13323,12742983680
24019604,0,12742,12749045760
24019605,0,7407,12754354176
24019606,0,7384,12758138880
24019607,0,3149,12760924160
24019608,0,7440,12763283456
24019609,0,13178,12769935360
24019610,0,2177,12776800256
24019611,0,8482,12749996032
24019612,0,8025,12752306176
24019613,0,10387,12757598208
24019614,0,18355,12765511680
24019615,0,2609,12771491840
24019616,0,16266,12773539840
24019617,0,6344,12780240896
24019618,0,10325,12788301824
24019619,0,10463,12800704512
24019620,0,11380,12815187968
24019621,0,8360,12792037376
24019622,0,4179,12796002304
24019623,0,19982,12798607360
24019624,0,7684,12802015232
24019625,0,9679,12805013504
24019626,0,7955,12808454144
24019627,0,8418,12811091968
24019628,0,8971,12814041088
24019629,0,9018,12817891328
24019630,0,6347,12821200896
24019631,0,6006,12823101440
24019632,0,9429,12826214400
24019633,0,9031,12830769152
24019634,0,8372,12834619392
24019635,0,4050,12837371904
24019636,0,14822,12840714240
24019637,0,6471,12847022080
24019638,0,8932,12849659904
24019639,0,7241,12853035008
24019640,0,6869,12857016320
24019641,0,6600,12859817984
24019642,0,6047,12862210048
24019643,0,14231,12865880064
24019644,0,5852,12870500352
24019645,0,8935,12863881216
24019646,0,2402,12867125248
24019647,0,8855,12867944448
24019648,0,13993,12871041024
24019649,0,7522,12875923456
24019650,0,3906,12879544320
24019651,0,12188,12881723392
24019652,0,8564,12885835776
24019653,0,15607,12889063424
24019654,0,6426,12893093888
24019655,0,10404,12897026048
24019656,0,10028,12902580224
24019657,0,7799,12906905600
24019658,0,9860,12910559232
24019659,0,11872,12913623040
24019660,0,5200,12916736000
24019661,0,8351,12919013376
24019662,0,8131,12921618432
24019663,0,11327,12925534208
24019664,0,7932,12929531904
24019665,0,8893,12932317184
24019666,0,7159,12935151616
24019667,0,7870,12937920512
