block_number,wait_time_us,execution_time_us,rss_bytes
24019673,0,8727,23408820224
24019674,0,6321,23409082368
24019675,0,9661,23409491968
24019676,0,8031,23409852416
24019677,0,9588,23410262016
24019678,0,7580,23410606080
24019679,0,9458,23410982912
24019680,0,9564,23411408896
24019681,0,6853,23411752960
24019682,0,8185,23412080640
24019683,0,9188,23412473856
24019684,0,9521,23412899840
24019685,0,10130,23413358592
24019686,0,9280,23413768192
24019687,0,10262,23414210560
24019688,0,5564,23414423552
24019689,0,9975,23414865920
24019690,0,7825,23415193600
24019691,0,9144,23415586816
24019692,0,14224,23416176640
24019693,0,8719,23416569856
24019694,0,6318,23416832000
24019695,0,13785,23417421824
24019696,0,9417,23417847808
24019697,0,2389,23417962496
24019698,0,20247,23418830848
24019699,0,7595,23419158528
24019700,0,11462,23419666432
24019701,0,7477,23419977728
24019702,0,6233,23420239872
24019703,0,18950,23421026304
24019704,0,9198,23421419520
24019705,0,10280,23421861888
24019706,0,7468,23422173184
24019707,0,11289,23422681088
24019708,0,10531,23423123456
24019709,0,6058,23423385600
24019710,0,6730,23423696896
24019711,0,11870,23424221184
24019712,0,2744,23424368640
24019713,0,186,23424368640
24019714,0,7624,23424663552
24019715,0,23689,23425679360
24019716,0,3962,23425875968
24019717,0,17558,23426580480
24019718,0,11239,23427072000
24019719,0,7747,23427416064
24019720,0,8465,23427809280
24019721,0,4043,23428005888
24019722,0,7657,23428333568
24019723,0,12462,23428710400
24019724,0,7544,23428857856
24019725,0,7704,23429070848
24019726,0,7028,23429234688
24019727,0,8332,23429480448
24019728,0,7496,23429726208
24019729,0,8346,23429890048
24019730,0,5266,23430004736
24019731,0,12812,23430348800
24019732,0,6172,23430512640
24019733,0,7050,23430643712
24019734,0,2126,23430676480
24019735,0,13694,23431102464
24019736,0,8673,23431462912
24019737,0,7878,23432691712
24019738,0,10273,23433379840
24019739,0,6661,23433592832
24019740,0,16006,23434231808
24019741,0,7151,23434526720
24019742,0,4592,23434706944
24019743,0,13288,23435247616
24019744,0,7952,23435591680
24019745,0,10179,23436034048
24019746,0,5741,23436279808
24019747,0,12518,23436804096
24019748,0,9313,23437180928
24019749,0,7502,23437508608
24019750,0,7290,23436787712
24019751,0,8048,23437131776
24019752,0,6759,23437426688
24019753,0,7638,23437754368
24019754,0,11752,23438245888
24019755,0,5439,23438475264
24019756,0,5173,23438688256
24019757,0,28216,23439900672
24019758,0,10768,23440310272
24019759,0,8156,23440719872
24019760,0,9781,23441145856
24019761,0,8684,23441522688
24019762,0,10033,23441932288
24019763,0,4301,23442112512
24019764,0,6745,23442407424
24019765,0,10776,23442866176
24019766,0,9198,23443292160
24019767,0,12431,23443832832
24019768,0,9944,23444258816
24019769,0,5990,23444537344
24019770,0,8059,23444865024
24019771,0,7254,23445192704
24019772,0,6011,23445471232
24019773,0,5090,23445716992
24019774,0,10752,23446175744
24019775,0,8764,23446536192
24019776,0,7549,23446880256
24019777,0,6589,23447175168
24019778,0,10922,23447633920
24019779,0,7143,23447961600
24019780,0,10198,23448403968
24019781,0,10783,23448862720
24019782,0,10051,23449354240
24019783,0,11912,23449862144
24019784,0,7639,23450206208
24019785,0,9176,23450599424
24019786,0,8478,23450927104
24019787,0,6606,23451205632
24019788,0,13548,23451860992
24019789,0,7548,23452188672
24019790,0,10359,23452647424
24019791,0,6683,23452942336
24019792,0,8475,23453302784
24019793,0,8198,23453679616
24019794,0,10819,23454138368
24019795,0,8586,23454515200
24019796,0,7898,23454842880
24019797,0,11193,23455350784
24019798,0,8045,23455727616
24019799,0,7300,23456022528
24019800,0,7895,23456350208
24019801,0,7005,23456661504
24019802,0,14648,23457267712
24019803,0,4961,23457497088
24019804,0,13531,23458037760
24019805,0,12941,23458627584
24019806,0,2746,23458742272
24019807,0,3589,23458906112
24019808,0,20132,23459708928
24019809,0,5711,23459954688
24019810,0,6782,23460233216
24019811,0,17090,23460937728
24019812,0,15071,23461543936
24019813,0,6445,23461789696
24019814,0,8275,23462117376
24019815,0,10416,23462592512
24019816,0,5825,23462838272
24019817,0,10463,23463297024
24019818,0,3698,23463477248
24019819,0,18530,23464280064
24019820,0,5842,23464542208
24019821,0,4287,23464706048
24019822,0,15963,23465361408
24019823,0,11219,23465852928
24019824,0,5126,23466082304
24019825,0,12224,23466573824
24019826,0,11072,23467016192
24019827,0,4865,23467245568
24019828,0,12594,23467786240
24019829,0,5059,23467999232
24019830,0,1968,23468081152
24019831,0,7724,23468408832
24019832,0,141,23468425216
24019833,0,1523,23468490752
24019834,0,8359,23468867584
24019835,0,20602,23469703168
24019836,0,3068,23469834240
24019837,0,13962,23470440448
24019838,0,7061,23470751744
24019839,0,15980,23471423488
24019840,0,3725,23471620096
24019841,0,6322,23471915008
24019842,0,13283,23472504832
24019843,0,16713,23472979968
24019844,0,9189,23473192960
24019845,0,9945,23473373184
24019846,0,9952,23473618944
24019847,0,7934,23473831936
24019848,0,6818,23473963008
24019849,0,6061,23474143232
24019850,0,9820,23474339840
24019851,0,4407,23474454528
24019852,0,12404,23475273728
24019853,0,5872,23475322880
24019854,0,10270,23476289536
24019855,0,14860,23477764096
24019856,0,8931,23478173696
24019857,0,11445,23478616064
24019858,0,8527,23478960128
24019859,0,9521,23479353344
24019860,0,6046,23479631872
24019861,0,9851,23480057856
24019862,0,8255,23480434688
24019863,0,9817,23480844288
24019864,0,12063,23481384960
24019865,0,9941,23481827328
24019866,0,7957,23482171392
24019867,0,10342,23482597376
24019868,0,5055,23482810368
24019869,0,14476,23483482112
24019870,0,169,23483498496
24019871,0,6985,23483793408
24019872,0,6540,23484071936
24019873,0,14175,23484694528
24019874,0,7666,23485038592
24019875,0,8188,23485382656
24019876,0,3364,23485530112
24019877,0,12735,23486070784
24019878,0,10415,23486513152
24019879,0,7267,23486824448
24019880,0,2624,23486939136
24019881,0,14198,23487545344
24019882,0,8267,23487873024
24019883,0,11654,23488364544
24019884,0,6291,23488659456
24019885,0,2752,23488790528
24019886,0,13501,23489363968
24019887,0,11600,23489871872
24019888,0,7677,23490199552
24019889,0,8062,23490543616
24019890,0,10610,23490953216
24019891,0,2252,23491067904
24019892,0,14204,23491690496
24019893,0,5096,23491919872
24019894,0,10513,23492329472
24019895,0,10838,23492788224
24019896,0,8831,23493197824
24019897,0,2946,23493328896
24019898,0,11448,23493787648
24019899,0,7104,23494098944
24019900,0,6733,23494393856
24019901,0,8362,23494770688
24019902,0,6650,23495065600
24019903,0,9489,23495507968
24019904,0,9354,23495917568
24019905,0,3341,23496048640
24019906,0,9858,23496458240
24019907,0,10841,23496916992
24019908,0,9142,23497326592
24019909,0,8493,23497670656
24019910,0,9832,23498145792
24019911,0,5601,23498375168
24019912,0,6430,23498653696
24019913,0,6959,23498948608
24019914,0,7946,23499309056
24019915,0,6728,23499571200
24019916,0,11146,23500062720
24019917,0,11390,23500587008
24019918,0,12815,23501144064
24019919,0,7931,23501471744
24019920,0,7795,23501832192
24019921,0,7071,23502127104
24019922,0,7118,23502389248
24019923,0,6328,23502635008
24019924,0,7999,23503011840
24019925,0,10581,23503503360
24019926,0,8531,23503880192
24019927,0,7740,23506960384
24019928,0,6506,23507238912
24019929,0,8769,23507632128
24019930,0,7003,23507943424
24019931,0,6997,23508271104
24019932,0,9404,23508729856
24019933,0,10847,23509188608
24019934,0,7065,23509499904
24019935,0,9076,23509893120
24019936,0,5010,23510089728
24019937,0,12956,23510646784
24019938,0,7038,23510990848
24019939,0,9846,23511433216
24019940,0,8948,23511826432
24019941,0,9577,23512252416
24019942,0,4772,23512465408
24019943,0,11061,23512973312
24019944,0,8160,23513350144
24019945,0,8076,23513694208
24019946,0,5385,23513972736
24019947,0,9900,23514415104
24019948,0,8413,23514808320
24019949,0,7555,23515119616
24019950,0,8961,23515512832
24019951,0,8972,23515922432
24019952,0,7038,23516250112
24019953,0,12720,23516790784
24019954,0,9286,23517216768
24019955,0,14768,23517839360
24019956,0,3374,23518003200
24019957,0,14609,23518658560
24019958,0,7190,23518969856
24019959,0,532,23519019008
24019960,0,17751,23519772672
24019961,0,8666,23520133120
24019962,0,8617,23520477184
24019963,0,7894,23520870400
24019964,0,4145,23521034240
24019965,0,4937,23521247232
24019966,0,7027,23521542144
24019967,0,7315,23521820672
24019968,0,3868,23522000896
24019969,0,5258,23522230272
24019970,0,10119,23522672640
24019971,0,11451,23523131392
24019972,0,11763,23523622912
24019973,0,8826,23524016128
24019974,0,11039,23524442112
24019975,0,9703,23524868096
24019976,0,12276,23525392384
24019977,0,5089,23525605376
24019978,0,8954,23525998592
24019979,0,3778,23526162432
24019980,0,2459,23526277120
24019981,0,17253,23526998016
24019982,0,13848,23527604224
24019983,0,7895,23527931904
24019984,0,11234,23528407040
24019985,0,7711,23528751104
24019986,0,7831,23529095168
24019987,0,7526,23529439232
24019988,0,7803,23529783296
24019989,0,8428,23530127360
24019990,0,7120,23530438656
24019991,0,3190,23530586112
24019992,0,2594,23530700800
24019993,0,17907,23531438080
24019994,0,9939,23531847680
24019995,0,7229,23532224512
24019996,0,3112,23532371968
24019997,0,5849,23532650496
24019998,0,5758,23532912640
24019999,0,16922,23533518848
24020000,0,7945,23533748224
24020001,0,7110,23533993984
24020002,0,8332,23534174208
24020003,0,8118,23534370816
24020004,0,6303,23534518272
24020005,0,9612,23534747648
24020006,0,7284,23534960640
24020007,0,6544,23535091712
24020008,0,8948,23535484928
24020009,0,8577,23535616000
24020010,0,6142,23535861760
24020011,0,9080,23535927296
24020012,0,8023,23535927296
24020013,0,5324,23535927296
24020014,0,8392,23535927296
24020015,0,11516,23535927296
24020016,0,10809,23535927296
24020017,0,6136,23535927296
24020018,0,11673,23535927296
24020019,0,3357,23535927296
24020020,0,9728,23535927296
24020021,0,9102,23535927296
24020022,0,6125,23535927296
24020023,0,7199,23535943680
24020024,0,8326,23535943680
24020025,0,5598,23535943680
24020026,0,5227,23535943680
24020027,0,6053,23535943680
