block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,12987,23304208384
24019448,0,9622,23307780096
24019449,0,10784,23313448960
24019450,0,10095,23318577152
24019451,0,7192,23320903680
24019452,0,6707,23323115520
24019453,0,18269,23328735232
24019454,0,8054,23331356672
24019455,0,10108,23334486016
24019456,0,3096,23335682048
24019457,0,15801,23340662784
24019458,0,7245,23342956544
24019459,0,9630,23345840128
24019460,0,10271,23352819712
24019461,0,6395,23354785792
24019462,0,10179,23357800448
24019463,0,11653,23361552384
24019464,0,11895,23365402624
24019465,0,8784,23367974912
24019466,0,9026,23370874880
24019467,0,9151,23373660160
24019468,0,8688,23375855616
24019469,0,15921,23376723968
24019470,0,4950,23376986112
24019471,0,11725,23377559552
24019472,0,9702,23378034688
24019473,0,2803,23378919424
24019474,0,12187,23390617600
24019475,0,6166,23398252544
24019476,0,10323,23403708416
24019477,0,8192,23405445120
24019478,0,8127,23406821376
24019479,0,10858,23407427584
24019480,0,8140,23409377280
24019481,0,9268,23412277248
24019482,0,9560,23415209984
24019483,0,10812,23418699776
24019484,0,11092,23422238720
24019485,0,11567,23425859584
24019486,0,13476,23430021120
24019487,0,10565,23432740864
24019488,0,15681,23440900096
24019489,0,9270,23443570688
24019490,0,8814,23446290432
24019491,0,8794,23449059328
24019492,0,11090,23452614656
24019493,0,4681,23454187520
24019494,0,15478,23458742272
24019495,0,7903,23461134336
24019496,0,4224,23462526976
24019497,0,6241,23463936000
24019498,0,12903,23464607744
24019499,0,8813,23468720128
24019500,0,12114,23475339264
24019501,0,15836,23476289536
24019502,0,6392,23477633024
24019503,0,7098,23479402496
24019504,0,13160,23482777600
24019505,0,13841,23486971904
24019506,0,8217,23489396736
24019507,0,9973,23492526080
24019508,0,8634,23495294976
24019509,0,8915,23498178560
24019510,0,7539,23500570624
24019511,0,8249,23502946304
24019512,0,9783,23504715776
24019513,0,7550,23506927616
24019514,0,10903,23510286336
24019515,0,8374,23512956928
24019516,0,6737,23515086848
24019517,0,2056,23515709440
24019518,0,10631,23519068160
24019519,0,4597,23520673792
24019520,0,1489,23521181696
24019521,0,11877,23522672640
24019522,0,5200,23523442688
24019523,0,10601,23526522880
24019524,0,8444,23526981632
24019525,0,14766,23530881024
24019526,0,1762,23531208704
24019527,0,5607,23532584960
24019528,0,7787,23533797376
24019529,0,18738,23539646464
24019530,0,9915,23542792192
24019531,0,5675,23544627200
24019532,0,5407,23546232832
24019533,0,12113,23550017536
24019534,0,8868,23552835584
24019535,0,8805,23555768320
24019536,0,9782,23558619136
24019537,0,5704,23560404992
24019538,0,7595,23562371072
24019539,0,12316,23567712256
24019540,0,2914,23568662528
24019541,0,14666,23573217280
24019542,0,10427,23576543232
24019543,0,3783,23577772032
24019544,0,15080,23582425088
24019545,0,8524,23585030144
24019546,0,2453,23585865728
24019547,0,5841,23587651584
24019548,0,13571,23589568512
24019549,0,2984,23589715968
24019550,0,15954,23590371328
24019551,0,9548,23598497792
24019552,0,9793,23602331648
24019553,0,3671,23602331648
24019554,0,4149,23602331648
24019555,0,15633,23602331648
24019556,0,9970,23602331648
24019557,0,8216,23602331648
24019558,0,9099,23602331648
24019559,0,4952,23602331648
24019560,0,8716,23602331648
24019561,0,7866,23602331648
24019562,0,10731,23602331648
24019563,0,6608,23602331648
24019564,0,9760,23602331648
24019565,0,7861,23602331648
24019566,0,7180,23602331648
24019567,0,4743,23602331648
24019568,0,3247,23602331648
24019569,0,14600,23602331648
24019570,0,9598,23602331648
24019571,0,6344,23602331648
24019572,0,4794,23602331648
24019573,0,12575,23602331648
24019574,0,9647,23602331648
24019575,0,7540,23602331648
