block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13846,23300620288
24019448,0,9865,23302799360
24019449,0,10899,23308156928
24019450,0,10390,23312613376
24019451,0,7983,23314857984
24019452,0,6761,23316480000
24019453,0,18976,23321296896
24019454,0,8680,23323656192
24019455,0,11039,23326539776
24019456,0,3675,23327834112
24019457,0,16711,23332274176
24019458,0,7810,23334502400
24019459,0,10749,23337058304
24019460,0,11077,23339859968
24019461,0,6549,23344005120
24019462,0,10837,23346921472
24019463,0,12185,23350444032
24019464,0,11988,23354064896
24019465,0,8864,23356489728
24019466,0,9562,23359225856
24019467,0,9518,23362125824
24019468,0,8906,23364485120
24019469,0,15895,23368695808
24019470,0,4860,23369711616
24019471,0,12566,23373463552
24019472,0,10476,23381360640
24019473,0,3133,23387455488
24019474,0,12198,23391043584
24019475,0,6358,23392370688
24019476,0,10349,23393583104
24019477,0,8492,23394304000
24019478,0,9353,23396892672
24019479,0,11565,23399989248
24019480,0,8811,23402397696
24019481,0,9900,23404953600
24019482,0,10296,23407640576
24019483,0,11685,23410802688
24019484,0,10382,23413538816
24019485,0,10987,23416750080
24019486,0,14031,23419502592
24019487,0,10854,23426269184
24019488,0,14966,23430250496
24019489,0,9959,23432839168
24019490,0,8644,23435198464
24019491,0,8594,23437492224
24019492,0,11369,23440785408
24019493,0,4574,23442063360
24019494,0,17354,23445880832
24019495,0,8541,23447257088
24019496,0,4674,23447683072
24019497,0,6679,23448223744
24019498,0,12670,23449321472
24019499,0,8814,23449829376
24019500,0,12065,23452303360
24019501,0,14989,23462789120
24019502,0,6497,23462969344
24019503,0,7265,23463591936
24019504,0,13220,23465230336
24019505,0,14398,23468605440
24019506,0,8010,23470718976
24019507,0,11043,23473537024
24019508,0,9519,23476305920
24019509,0,9909,23479009280
24019510,0,8308,23481417728
24019511,0,8847,23483727872
24019512,0,10675,23486742528
24019513,0,7808,23488233472
24019514,0,11745,23491772416
24019515,0,8972,23494213632
24019516,0,7261,23496228864
24019517,0,2121,23496900608
24019518,0,11232,23499980800
24019519,0,4852,23501389824
24019520,0,1602,23502012416
24019521,0,11588,23505190912
24019522,0,5008,23506583552
24019523,0,11040,23508860928
24019524,0,8487,23509942272
24019525,0,16016,23519264768
24019526,0,1943,23520755712
24019527,0,5908,23520804864
24019528,0,8118,23521083392
24019529,0,18932,23526719488
24019530,0,11051,23531094016
24019531,0,6068,23532650496
24019532,0,5562,23534075904
24019533,0,13017,23537745920
24019534,0,9821,23540318208
24019535,0,8723,23542874112
24019536,0,9811,23545643008
24019537,0,6050,23547510784
24019538,0,7100,23549378560
24019539,0,13025,23552737280
24019540,0,3154,23553703936
