block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,11905,11753439232
24019448,0,11642,11745542144
24019449,0,23884,11753177088
24019450,0,10390,11766104064
24019451,0,7904,11773493248
24019452,0,6776,11779997696
24019453,0,18943,11786829824
24019454,0,8878,11799166976
24019455,0,11853,11806392320
24019456,0,3396,11813634048
24019457,0,17705,11827478528
24019458,0,7441,11838570496
24019459,0,10147,11845746688
24019460,0,10975,11854266368
24019461,0,7094,11861803008
24019462,0,11876,11867979776
24019463,0,12624,11874828288
24019464,0,12286,11880955904
24019465,0,8597,11886919680
24019466,0,9594,11891408896
24019467,0,9178,11895930880
24019468,0,9014,11874582528
24019469,0,15942,11880792064
24019470,0,5047,11886051328
24019471,0,12170,11891605504
24019472,0,10236,11898798080
24019473,0,3008,11903975424
24019474,0,12406,11906301952
24019475,0,6626,11913674752
24019476,0,11408,11925864448
24019477,0,8717,11938906112
24019478,0,9178,11953700864
24019479,0,12044,11950718976
24019480,0,8642,11958059008
24019481,0,9264,11968315392
24019482,0,10232,11979079680
24019483,0,11111,11991449600
24019484,0,11832,11987484672
24019485,0,11978,11999838208
24019486,0,16196,12009865216
24019487,0,11685,12020908032
24019488,0,29403,12024152064
24019489,0,10253,12033228800
24019490,0,9398,12043485184
24019491,0,9498,12052955136
24019492,0,12282,12059295744
24019493,0,4423,12062457856
24019494,0,15856,12067569664
24019495,0,8009,12067536896
24019496,0,4545,12072697856
24019497,0,6448,12074418176
24019498,0,12698,12078252032
24019499,0,8934,12088786944
24019500,0,12127,12094357504
24019501,0,14233,12103172096
24019502,0,6435,12108087296
24019503,0,7293,12112969728
24019504,0,13478,12118835200
24019505,0,14592,12119080960
24019506,0,7685,12127354880
24019507,0,10831,12141953024
24019508,0,9445,12154159104
24019509,0,9861,12162433024
24019510,0,8129,12170412032
24019511,0,8469,12176916480
24019512,0,10308,12184961024
24019513,0,8082,12180766720
24019514,0,12343,12189614080
24019515,0,8803,12199297024
24019516,0,7319,12207325184
24019517,0,2104,12213927936
24019518,0,12001,12220399616
24019519,0,4925,12221448192
24019520,0,1781,12227952640
24019521,0,12822,12237832192
24019522,0,5537,12248842240
24019523,0,11064,12258492416
24019524,0,9175,12265717760
24019525,0,28544,12276039680
24019526,0,1961,12289490944
24019527,0,6176,12296519680
24019528,0,8856,12311576576
24019529,0,19941,12322127872
24019530,0,10239,12334071808
24019531,0,6465,12322258944
24019532,0,5981,12328026112
24019533,0,13234,12337954816
24019534,0,9530,12346179584
24019535,0,8746,12353847296
24019536,0,9632,12360712192
24019537,0,5898,12365922304
24019538,0,19925,12368527360
24019539,0,12986,12378554368
24019540,0,3117,12383830016
24019541,0,17330,12392284160
24019542,0,11657,12401885184
24019543,0,4881,12407832576
24019544,0,15312,12411895808
24019545,0,9243,12418564096
24019546,0,2720,12422201344
24019547,0,6271,12410224640
24019548,0,13450,12414173184
24019549,0,3003,12420612096
24019550,0,16411,12423249920
24019551,0,9646,12429934592
24019552,0,8977,12435521536
24019553,0,3494,12438650880
24019554,0,4215,12442075136
24019555,0,16876,12448464896
24019556,0,10998,12465422336
24019557,0,22190,12454821888
24019558,0,9688,12458573824
24019559,0,5109,12463538176
24019560,0,8723,12466585600
24019561,0,7776,12470665216
24019562,0,10534,12474580992
24019563,0,6668,12478545920
24019564,0,9873,12481970176
24019565,0,7953,12485591040
24019566,0,7266,12490342400
24019567,0,4864,12492832768
24019568,0,3294,12494274560
24019569,0,14775,12496830464
24019570,0,9813,12503695360
24019571,0,6498,12509134848
24019572,0,4869,12514017280
24019573,0,12724,12515819520
24019574,0,9769,12520898560
24019575,0,7665,12524748800
24019576,0,8188,12527681536
24019577,0,9494,12523012096
24019578,0,9561,12527468544
24019579,0,6391,12532006912
24019580,0,7518,12535545856
24019581,0,9020,12538707968
24019582,0,7876,12542296064
24019583,0,7467,12545916928
24019584,0,10053,12548997120
24019585,0,9878,12553666560
24019586,0,5403,12557303808
24019587,0,11502,12560105472
24019588,0,9823,12564660224
24019589,0,7089,12568936448
24019590,0,8987,12571623424
24019591,0,9492,12576571392
24019592,0,6235,12582633472
24019593,0,6904,12586205184
24019594,0,10335,12589039616
24019595,0,10828,12593332224
24019596,0,6993,12597067776
24019597,0,9313,12598919168
24019598,0,8351,12602654720
24019599,0,7766,12605063168
24019600,0,7748,12608339968
24019601,0,10837,12610174976
24019602,0,12708,12614041600
24019603,0,10992,12617515008
24019604,0,10628,12620349440
24019605,0,6425,12623921152
24019606,0,6520,12626444288
24019607,0,2767,12628377600
24019608,0,7187,12619939840
24019609,0,12280,12624871424
24019610,0,2041,12630540288
24019611,0,7513,12632965120
24019612,0,7550,12634701824
24019613,0,9806,12640157696
24019614,0,17523,12647202816
24019615,0,2464,12652298240
24019616,0,15332,12653723648
24019617,0,6056,12659621888
24019618,0,9309,12663668736
24019619,0,9534,12669730816
24019620,0,9475,12675039232
24019621,0,7620,12679774208
24019622,0,4137,12683378688
24019623,0,19809,12686737408
24019624,0,7677,12689833984
24019625,0,9676,12693061632
24019626,0,7941,12696813568
24019627,0,8430,12699353088
24019628,0,8866,12702662656
24019629,0,8813,12706349056
24019630,0,6235,12709298176
24019631,0,5883,12711526400
24019632,0,9275,12714688512
24019633,0,9021,12719161344
24019634,0,8390,12722716672
24019635,0,4094,12725698560
24019636,0,14811,12729237504
24019637,0,6454,12734218240
24019638,0,8943,12736757760
24019639,0,7280,12740542464
24019640,0,19578,12733186048
24019641,0,6724,12735905792
24019642,0,6123,12738412544
24019643,0,14183,12742344704
24019644,0,5827,12747177984
24019645,0,8421,12750848000
24019646,0,2377,12753502208
24019647,0,8842,12754763776
24019648,0,14038,12758269952
24019649,0,7528,12762710016
24019650,0,3906,12766347264
24019651,0,12207,12768264192
24019652,0,8576,12773425152
24019653,0,15617,12776603648
24019654,0,6422,12780191744
24019655,0,10385,12784123904
24019656,0,10010,12789579776
24019657,0,7777,12793659392
24019658,0,9835,12797247488
24019659,0,11861,12800770048
24019660,0,5168,12803964928
24019661,0,8387,12806275072
24019662,0,8304,12808847360
24019663,0,11453,12812779520
24019664,0,8085,12816564224
24019665,0,9062,12819841024
24019666,0,7166,12822888448
24019667,0,7854,12825903104
24019668,0,5106,12828884992
24019669,0,6872,12831375360
