block_number,wait_time_us,execution_time_us,rss_bytes
24019673,0,8641,23483334656
24019674,0,6338,23483613184
24019675,0,9758,23484071936
24019676,0,8374,23484465152
24019677,0,9665,23484891136
24019678,0,7557,23485218816
24019679,0,9542,23485644800
24019680,0,9409,23486087168
24019681,0,6897,23486414848
24019682,0,8108,23486693376
24019683,0,9392,23487119360
24019684,0,9569,23487561728
24019685,0,10207,23488086016
24019686,0,9250,23488380928
24019687,0,10347,23489232896
24019688,0,5544,23489380352
24019689,0,9931,23489576960
24019690,0,7918,23490691072
24019691,0,8878,23491887104
24019692,0,14344,23492558848
24019693,0,8790,23493197824
24019694,0,6444,23493738496
24019695,0,14116,23494901760
24019696,0,9598,23495639040
24019697,0,2457,23495835648
24019698,0,20649,23497539584
24019699,0,7795,23498145792
24019700,0,11689,23499145216
24019701,0,7699,23499882496
24019702,0,6357,23500374016
24019703,0,19154,23501832192
24019704,0,9392,23502569472
24019705,0,10315,23503405056
24019706,0,7867,23504076800
24019707,0,11603,23505027072
24019708,0,11056,23505911808
24019709,0,6244,23506419712
24019710,0,6912,23506976768
24019711,0,11993,23507943424
24019712,0,2879,23508238336
24019713,0,199,23508271104
24019714,0,7883,23508910080
24019715,0,24186,23510794240
24019716,0,4087,23511203840
24019717,0,18079,23512514560
24019718,0,11405,23513530368
24019719,0,7924,23514218496
24019720,0,8602,23514939392
24019721,0,4094,23515332608
24019722,0,7595,23515889664
24019723,0,12717,23516889088
24019724,0,7759,23517577216
24019725,0,7855,23518232576
24019726,0,7101,23518838784
24019727,0,8809,23519674368
24019728,0,7560,23520247808
24019729,0,8638,23520657408
24019730,0,5355,23520919552
24019731,0,12942,23523622912
24019732,0,6476,23524196352
24019733,0,7377,23524786176
24019734,0,2226,23525031936
24019735,0,13804,23526244352
24019736,0,8867,23526965248
24019737,0,8006,23527604224
24019738,0,10755,23528554496
24019739,0,6899,23529177088
24019740,0,16428,23530520576
24019741,0,7374,23531225088
24019742,0,4665,23531634688
24019743,0,13744,23532781568
24019744,0,8048,23533486080
24019745,0,10478,23534403584
24019746,0,5826,23534960640
24019747,0,12814,23536025600
24019748,0,9491,23536795648
24019749,0,7705,23537451008
24019750,0,7454,23538073600
24019751,0,8211,23538696192
24019752,0,6797,23539335168
24019753,0,7738,23539990528
24019754,0,12132,23541088256
24019755,0,5460,23541579776
24019756,0,5063,23542022144
24019757,0,28604,23543742464
24019758,0,10762,23544250368
24019759,0,8122,23544610816
24019760,0,9698,23545036800
24019761,0,8626,23545397248
24019762,0,10089,23545839616
24019763,0,4315,23546019840
24019764,0,6722,23546314752
24019765,0,10810,23546773504
24019766,0,9291,23547133952
24019767,0,12631,23547756544
24019768,0,10204,23548313600
24019769,0,6108,23548624896
24019770,0,8040,23548903424
24019771,0,7195,23549329408
24019772,0,5762,23549329408
24019773,0,4878,23549329408
24019774,0,10229,23549329408
24019775,0,8316,23549329408
24019776,0,7173,23549329408
24019777,0,6101,23549329408
24019778,0,10280,23549329408
24019779,0,6779,23549345792
24019780,0,9608,23549345792
24019781,0,10165,23549345792
24019782,0,8500,23549345792
24019783,0,10687,23549345792
24019784,0,6969,23549345792
24019785,0,8483,23549345792
24019786,0,8001,23549345792
24019787,0,6135,23549345792
24019788,0,12812,23549345792
24019789,0,7108,23549345792
24019790,0,9797,23549345792
24019791,0,6328,23549345792
24019792,0,7991,23549345792
24019793,0,7883,23549345792
24019794,0,10312,23549345792
24019795,0,8228,23549345792
24019796,0,7522,23549345792
24019797,0,10586,23549345792
24019798,0,7535,23549345792
24019799,0,7096,23548297216
24019800,0,7542,23548297216
24019801,0,6608,23548297216
24019802,0,13755,23548297216
24019803,0,4664,23548297216
24019804,0,12754,23548297216
24019805,0,12511,23548297216
24019806,0,2613,23548297216
24019807,0,3375,23548297216
24019808,0,19085,23548297216
24019809,0,5304,23548297216
24019810,0,6547,23548297216
24019811,0,16308,23548297216
24019812,0,14370,23548297216
24019813,0,6024,23548297216
24019814,0,7801,23548297216
24019815,0,10053,23548297216
24019816,0,5535,23548297216
24019817,0,9945,23548297216
24019818,0,3427,23548297216
24019819,0,17424,23548297216
24019820,0,5640,23548297216
24019821,0,4116,23548297216
24019822,0,15143,23548297216
24019823,0,10654,23548297216
24019824,0,4725,23548297216
24019825,0,11657,23548297216
24019826,0,10803,23548297216
24019827,0,4628,23548297216
24019828,0,11948,23548297216
24019829,0,4721,23548297216
24019830,0,1829,23548297216
24019831,0,7271,23547248640
24019832,0,128,23547248640
24019833,0,1426,23547248640
24019834,0,8167,23547248640
24019835,0,19552,23547248640
24019836,0,2902,23547248640
24019837,0,13349,23547248640
24019838,0,6674,23547248640
24019839,0,15174,23547248640
24019840,0,3588,23547248640
24019841,0,5882,23547248640
24019842,0,12530,23547248640
24019843,0,15660,23547248640
24019844,0,9016,23547248640
24019845,0,9504,23547248640
24019846,0,9328,23547248640
24019847,0,7717,23547248640
24019848,0,6626,23547248640
24019849,0,5977,23547248640
24019850,0,9591,23546200064
24019851,0,4198,23546200064
