block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13591,23307272192
24019448,0,10714,23311122432
24019449,0,11485,23317266432
24019450,0,10306,23320461312
24019451,0,7904,23322836992
24019452,0,6619,23324999680
24019453,0,19424,23330832384
24019454,0,8446,23333371904
24019455,0,11402,23336796160
24019456,0,3430,23337943040
24019457,0,17437,23343235072
24019458,0,7446,23344840704
24019459,0,10467,23353262080
24019460,0,11874,23356981248
24019461,0,6947,23359143936
24019462,0,11893,23362781184
24019463,0,12200,23366418432
24019464,0,11948,23369973760
24019465,0,8529,23372496896
24019466,0,9668,23375396864
24019467,0,9296,23378165760
24019468,0,9219,23380295680
24019469,0,15936,23386849280
24019470,0,5343,23390322688
24019471,0,12281,23393566720
24019472,0,9870,23396270080
24019473,0,2776,23396679680
24019474,0,11902,23398760448
24019475,0,6533,23400693760
24019476,0,10752,23404019712
24019477,0,9139,23406821376
24019478,0,8910,23409393664
24019479,0,11315,23412899840
24019480,0,8479,23415439360
24019481,0,9331,23418126336
24019482,0,9857,23421140992
24019483,0,12031,23423565824
24019484,0,10636,23425236992
24019485,0,12131,23429087232
24019486,0,14484,23433379840
24019487,0,11929,23437082624
24019488,0,16700,23441883136
24019489,0,9743,23444996096
24019490,0,8692,23447453696
24019491,0,9595,23448993792
24019492,0,12003,23454203904
24019493,0,4414,23457021952
24019494,0,17687,23464837120
24019495,0,8430,23466934272
24019496,0,4747,23468212224
24019497,0,6585,23468982272
24019498,0,12538,23472668672
24019499,0,8905,23475404800
24019500,0,12970,23479353344
24019501,0,14488,23483793408
24019502,0,6497,23485923328
24019503,0,7764,23488364544
24019504,0,14457,23492296704
24019505,0,14846,23502290944
24019506,0,7766,23504584704
24019507,0,11359,23507877888
24019508,0,9003,23510417408
24019509,0,9720,23513399296
24019510,0,7816,23515906048
24019511,0,8851,23517986816
24019512,0,10394,23520034816
24019513,0,7608,23523852288
24019514,0,11284,23524425728
24019515,0,8320,23524737024
24019516,0,7032,23525310464
24019517,0,1968,23525801984
24019518,0,10597,23527440384
24019519,0,4523,23527440384
24019520,0,1585,23527849984
24019521,0,11295,23530881024
24019522,0,5100,23532584960
24019523,0,10364,23535747072
24019524,0,8687,23538450432
24019525,0,15488,23543201792
24019526,0,1801,23543922688
24019527,0,6610,23545856000
24019528,0,8507,23548477440
24019529,0,19959,23554228224
24019530,0,10272,23556407296
24019531,0,6401,23557537792
24019532,0,5393,23560765440
24019533,0,12624,23564517376
24019534,0,10944,23567712256
24019535,0,8783,23570513920
24019536,0,9875,23573544960
24019537,0,5928,23575347200
24019538,0,7938,23577772032
24019539,0,12767,23581327360
24019540,0,3485,23582294016
24019541,0,16443,23583522816
24019542,0,11096,23586226176
24019543,0,3977,23588028416
24019544,0,13936,23593009152
24019545,0,8236,23593009152
24019546,0,2565,23593009152
24019547,0,5675,23593009152
24019548,0,12336,23593009152
24019549,0,2754,23593009152
24019550,0,15213,23593009152
24019551,0,8866,23593009152
24019552,0,8672,23593009152
24019553,0,3203,23593009152
24019554,0,3941,23593009152
24019555,0,15616,23593009152
24019556,0,9966,23593009152
24019557,0,8223,23593009152
24019558,0,9249,23593009152
