block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,13683,23305863168
24019448,0,9761,23308632064
24019449,0,10865,23314644992
24019450,0,10364,23319527424
24019451,0,7546,23321968640
24019452,0,7033,23324377088
24019453,0,19259,23330471936
24019454,0,8301,23333093376
24019455,0,11753,23336894464
24019456,0,3401,23338024960
24019457,0,17063,23343136768
24019458,0,7458,23345168384
24019459,0,10128,23351787520
24019460,0,10495,23355031552
24019461,0,6981,23357210624
24019462,0,11195,23360684032
24019463,0,11895,23364288512
24019464,0,12633,23368040448
24019465,0,8367,23370645504
24019466,0,9960,23372480512
24019467,0,10003,23373758464
24019468,0,9163,23374659584
24019469,0,15938,23375724544
24019470,0,4994,23376003072
24019471,0,11984,23376609280
24019472,0,9918,23377133568
24019473,0,2900,23377313792
24019474,0,11889,23377903616
24019475,0,6298,23378264064
24019476,0,10585,23380656128
24019477,0,8696,23383310336
24019478,0,8934,23388733440
24019479,0,11405,23393026048
24019480,0,8208,23394271232
24019481,0,9119,23395336192
24019482,0,10065,23397662720
24019483,0,12177,23401447424
24019484,0,10854,23405035520
24019485,0,11617,23408476160
24019486,0,15160,23413194752
24019487,0,11840,23416864768
24019488,0,17059,23421157376
24019489,0,9836,23425679360
24019490,0,9077,23429595136
24019491,0,9278,23432642560
24019492,0,11923,23436214272
24019493,0,4366,23437606912
24019494,0,16538,23442341888
24019495,0,8193,23444357120
24019496,0,5166,23445356544
24019497,0,6666,23446224896
24019498,0,13493,23447486464
24019499,0,9181,23448371200
24019500,0,12338,23449567232
24019501,0,14762,23450910720
24019502,0,6490,23451549696
24019503,0,7450,23452188672
24019504,0,13500,23457710080
24019505,0,15532,23463378944
24019506,0,7793,23464050688
24019507,0,10395,23466868736
24019508,0,8492,23467999232
24019509,0,9639,23470735360
24019510,0,7690,23473225728
24019511,0,8862,23476060160
24019512,0,10845,23479435264
24019513,0,7882,23481991168
24019514,0,12380,23485808640
24019515,0,8976,23488724992
24019516,0,7862,23490084864
24019517,0,2038,23490101248
24019518,0,11231,23492689920
24019519,0,4868,23494344704
24019520,0,1628,23494836224
24019521,0,11551,23498555392
24019522,0,5503,23500439552
24019523,0,10658,23503585280
24019524,0,8566,23506124800
24019525,0,16479,23508090880
24019526,0,1821,23509008384
24019527,0,5965,23511482368
24019528,0,8664,23520985088
24019529,0,19606,23525556224
24019530,0,9927,23528177664
24019531,0,5788,23530897408
24019532,0,5646,23533436928
24019533,0,12333,23537205248
24019534,0,9134,23540039680
24019535,0,8990,23543119872
24019536,0,9794,23546036224
24019537,0,5830,23547854848
24019538,0,7548,23550279680
24019539,0,12524,23553998848
24019540,0,3322,23555145728
24019541,0,16017,23559880704
24019542,0,11575,23561224192
24019543,0,3973,23561551872
24019544,0,14763,23565828096
24019545,0,9282,23568842752
24019546,0,2741,23569793024
24019547,0,6051,23571513344
24019548,0,13821,23575724032
24019549,0,2978,23576788992
24019550,0,17175,23581425664
24019551,0,10597,23582212096
24019552,0,9170,23582736384
24019553,0,3436,23582916608
24019554,0,4218,23583129600
24019555,0,16770,23583981568
24019556,0,10704,23584571392
24019557,0,8828,23586209792
24019558,0,9979,23595925504
24019559,0,5223,23602823168
24019560,0,8920,23605657600
24019561,0,7714,23605657600
24019562,0,10519,23605657600
24019563,0,6622,23605657600
24019564,0,9803,23605657600
24019565,0,7868,23605657600
24019566,0,7249,23605657600
24019567,0,4766,23605657600
24019568,0,3260,23605657600
24019569,0,14659,23605657600
24019570,0,9662,23605673984
24019571,0,6405,23605673984
24019572,0,4837,23605673984
24019573,0,12591,23605673984
24019574,0,9661,23605673984
24019575,0,7572,23605673984
24019576,0,8064,23605673984
24019577,0,9035,23605673984
24019578,0,9438,23605673984
24019579,0,6292,23605673984
24019580,0,7417,23605673984
24019581,0,8943,23605673984
24019582,0,7818,23605673984
24019583,0,7401,23605673984
24019584,0,9950,23605673984
24019585,0,9776,23605673984
24019586,0,5332,23605673984
24019587,0,11359,23605673984
24019588,0,9692,23605673984
24019589,0,7032,23605673984
24019590,0,8959,23605673984
24019591,0,9536,23605673984
24019592,0,6265,23605673984
24019593,0,6961,23605673984
24019594,0,10418,23605673984
24019595,0,10747,23605673984
24019596,0,6949,23605673984
24019597,0,9314,23605673984
24019598,0,8278,23605673984
24019599,0,7745,23605673984
24019600,0,7679,23605673984
24019601,0,10747,23605673984
24019602,0,12670,23605673984
24019603,0,10973,23605673984
24019604,0,10566,23605673984
24019605,0,6380,23605673984
24019606,0,6470,23605673984
24019607,0,2741,23605673984
24019608,0,6720,23605673984
24019609,0,12124,23605673984
24019610,0,2014,23605673984
24019611,0,7462,23605673984
24019612,0,7506,23605673984
24019613,0,9726,23605673984
24019614,0,17219,23605673984
24019615,0,2456,23605673984
24019616,0,15374,23605673984
24019617,0,6007,23605673984
24019618,0,9255,23605673984
24019619,0,9493,23605673984
24019620,0,9530,23605673984
24019621,0,7499,23605673984
24019622,0,4049,23605673984
24019623,0,19811,23605673984
24019624,0,7629,23605673984
24019625,0,9579,23605673984
24019626,0,7912,23605673984
24019627,0,8354,23605673984
24019628,0,8794,23605673984
24019629,0,8798,23605673984
24019630,0,6164,23605673984
24019631,0,5839,23605673984
24019632,0,9183,23605673984
24019633,0,8972,23605673984
24019634,0,8462,23605673984
24019635,0,4031,23605673984
24019636,0,14668,23605673984
