block_number,wait_time_us,execution_time_us,rss_bytes
24019447,0,22243,11526029312
24019448,0,10241,11525423104
24019449,0,11453,11527618560
24019450,0,10122,11539087360
24019451,0,7477,11548803072
24019452,0,7192,11555307520
24019453,0,19362,11562385408
24019454,0,8620,11562369024
24019455,0,11680,11570495488
24019456,0,3559,11577016320
24019457,0,17875,11586125824
24019458,0,7379,11596644352
24019459,0,10556,11604918272
24019460,0,23875,11603050496
24019461,0,7071,11613044736
24019462,0,11090,11620352000
24019463,0,12113,11628658688
24019464,0,12298,11636948992
24019465,0,9107,11645517824
24019466,0,22743,11641012224
24019467,0,9619,11649220608
24019468,0,9708,11655741440
24019469,0,16471,11664785408
24019470,0,5695,11671879680
24019471,0,13227,11678236672
24019472,0,10176,11686690816
24019473,0,2950,11691982848
24019474,0,24719,11701092352
24019475,0,7263,11717230592
24019476,0,11268,11728912384
24019477,0,8423,11735842816
24019478,0,8726,11724488704
24019479,0,11369,11734974464
24019480,0,9127,11743035392
24019481,0,10187,11751768064
24019482,0,9752,11761074176
24019483,0,11484,11770757120
24019484,0,11251,11774722048
24019485,0,11875,11785764864
24019486,0,14572,11794530304
24019487,0,11807,11804377088
24019488,0,15718,11816599552
24019489,0,10068,11817926656
24019490,0,9351,11826413568
24019491,0,9119,11834998784
24019492,0,12188,11843174400
24019493,0,4496,11848089600
24019494,0,16779,11855839232
24019495,0,8562,11865849856
24019496,0,4827,11869716480
24019497,0,6655,11873157120
24019498,0,13972,11882758144
24019499,0,9236,11904204800
24019500,0,12879,11914264576
24019501,0,26640,11914592256
24019502,0,6760,11922063360
24019503,0,7904,11929567232
24019504,0,14294,11939004416
24019505,0,15205,11949506560
24019506,0,8183,11956977664
24019507,0,11187,11965808640
24019508,0,9444,11974754304
24019509,0,10105,11980472320
24019510,0,8519,11990925312
24019511,0,9079,12001067008
24019512,0,10445,12009668608
24019513,0,7737,12016549888
24019514,0,24390,12015681536
24019515,0,8888,12024922112
24019516,0,7958,12032196608
24019517,0,2125,12037636096
24019518,0,11723,12051546112
24019519,0,4879,12064849920
24019520,0,2007,12075417600
24019521,0,12082,12072222720
24019522,0,5172,12082937856
24019523,0,10297,12090146816
24019524,0,8718,12097470464
24019525,0,15444,12110462976
24019526,0,14198,12103467008
24019527,0,6186,12108529664
24019528,0,8957,12116590592
24019529,0,20568,12130828288
24019530,0,10815,12141789184
24019531,0,6458,12147392512
24019532,0,5396,12151373824
24019533,0,13780,12148670464
24019534,0,9519,12153733120
24019535,0,8905,12160286720
24019536,0,9521,12166266880
24019537,0,6083,12171034624
24019538,0,7624,12176424960
24019539,0,13172,12181864448
24019540,0,3374,12186632192
24019541,0,15961,12192169984
24019542,0,23800,12195512320
24019543,0,4114,12200427520
24019544,0,15731,12203933696
24019545,0,9066,12210962432
24019546,0,2709,12214910976
24019547,0,6049,12217171968
24019548,0,13350,12229607424
24019549,0,3042,12240551936
24019550,0,17355,12253200384
24019551,0,9517,12239732736
24019552,0,8445,12244779008
24019553,0,3256,12248104960
24019554,0,3989,12251447296
24019555,0,15710,12254396416
24019556,0,10037,12261474304
24019557,0,8307,12266160128
24019558,0,9285,12270895104
24019559,0,5069,12275875840
24019560,0,8592,12278546432
24019561,0,7729,12282544128
24019562,0,10503,12286115840
24019563,0,6672,12290064384
24019564,0,9867,12293079040
24019565,0,7931,12296962048
24019566,0,7282,12301434880
24019567,0,4812,12303958016
24019568,0,3297,12305596416
24019569,0,14840,12308054016
24019570,0,10078,12308709376
24019571,0,6453,12313722880
24019572,0,4877,12318097408
24019573,0,12769,12319784960
24019574,0,9772,12324405248
24019575,0,7661,12328894464
24019576,0,8132,12331712512
24019577,0,9110,12334923776
24019578,0,9507,12338970624
24019579,0,6419,12343885824
24019580,0,7494,12347260928
24019581,0,9007,12350144512
24019582,0,7863,12353552384
24019583,0,7426,12356730880
24019584,0,10026,12359532544
24019585,0,9863,12363956224
24019586,0,5392,12367921152
24019587,0,11482,12370903040
24019588,0,9821,12375883776
24019589,0,7170,12380012544
24019590,0,8989,12383076352
24019591,0,9610,12386992128
24019592,0,6283,12393611264
24019593,0,6923,12396888064
24019594,0,10317,12400148480
24019595,0,23497,12393037824
24019596,0,7061,12398821376
24019597,0,9411,12402032640
24019598,0,8365,12405866496
24019599,0,7859,12408782848
24019600,0,7735,12412370944
24019601,0,10827,12415041536
24019602,0,12762,12418891776
24019603,0,10983,12423282688
24019604,0,10663,12426510336
24019605,0,6449,12431556608
24019606,0,6542,12435292160
24019607,0,2790,12437979136
24019608,0,6851,12441010176
24019609,0,12256,12447629312
24019610,0,2038,12455444480
24019611,0,7514,12457426944
24019612,0,7568,12459540480
24019613,0,9835,12464898048
24019614,0,17291,12472778752
24019615,0,2465,12478513152
24019616,0,15347,12480053248
24019617,0,6040,12486524928
24019618,0,9309,12490539008
24019619,0,9588,12496306176
24019620,0,9657,12501843968
24019621,0,7717,12505841664
24019622,0,4174,12509970432
24019623,0,20208,12513542144
24019624,0,8040,12504875008
24019625,0,9707,12508119040
24019626,0,7971,12511870976
24019627,0,8487,12515262464
24019628,0,8883,12518817792
24019629,0,8857,12522782720
24019630,0,6223,12525600768
24019631,0,5923,12527976448
24019632,0,9290,12530876416
24019633,0,9007,12535087104
24019634,0,8378,12538134528
24019635,0,4059,12540952576
24019636,0,14731,12543639552
24019637,0,6488,12548784128
24019638,0,8973,12551733248
24019639,0,7261,12554502144
24019640,0,6900,12557795328
24019641,0,6574,12560269312
24019642,0,6069,12562497536
24019643,0,14047,12566298624
24019644,0,5815,12569821184
24019645,0,8540,12572639232
24019646,0,2393,12575932416
24019647,0,8928,12576899072
24019648,0,14044,12581273600
24019649,0,7529,12586942464
24019650,0,3889,12590940160
24019651,0,12213,12592889856
24019652,0,8600,12598738944
24019653,0,15664,12602441728
24019654,0,6425,12606455808
24019655,0,10420,12611616768
24019656,0,9990,12618039296
24019657,0,7790,12622544896
24019658,0,9896,12625985536
24019659,0,11878,12629770240
24019660,0,5202,12633653248
24019661,0,8377,12636307456
24019662,0,8153,12638961664
24019663,0,11223,12642533376
24019664,0,7934,12646596608
24019665,0,8901,12650135552
24019666,0,7203,12653248512
24019667,0,7875,12656656384
24019668,0,5501,12654100480
24019669,0,6942,12656230400
24019670,0,13498,12659261440
24019671,0,10752,12663062528
24019672,0,7526,12666454016
24019673,0,8326,12670271488
24019674,0,6040,12673794048
24019675,0,9198,12675465216
24019676,0,7792,12678823936
24019677,0,9204,12682543104
24019678,0,7210,12687278080
24019679,0,9089,12689195008
24019680,0,9014,12692733952
24019681,0,6454,12697042944
24019682,0,7755,12699729920
24019683,0,8712,12703055872
24019684,0,8962,12705873920
24019685,0,9651,12709462016
24019686,0,8655,12712984576
24019687,0,9843,12717047808
24019688,0,5326,12720504832
24019689,0,9705,12722929664
24019690,0,7601,12725846016
24019691,0,8561,12728549376
24019692,0,13567,12731465728
24019693,0,8383,12734464000
24019694,0,6077,12737658880
24019695,0,13290,12740476928
24019696,0,9017,12743409664
24019697,0,2309,12746981376
24019698,0,19423,12749275136
24019699,0,7307,12752896000
24019700,0,11052,12756353024
24019701,0,7024,12759613440
24019702,0,5946,12762988544
24019703,0,17915,12765511680
24019704,0,8830,12769230848
24019705,0,9659,12774096896
24019706,0,7177,12778291200
24019707,0,10765,12781666304
24019708,0,10343,12784517120
24019709,0,5832,12786925568
24019710,0,6415,12789383168
24019711,0,11079,12792528896
24019712,0,2628,12796608512
24019713,0,189,12797394944
24019714,0,7345,12797984768
24019715,0,22620,12801589248
24019716,0,4056,12794757120
24019717,0,16990,12797968384
24019718,0,10685,12802277376
24019719,0,7413,12805160960
24019720,0,8059,12807995392
24019721,0,3797,12811927552
24019722,0,7225,12814598144
24019723,0,11959,12817989632
24019724,0,7273,12821348352
24019725,0,7400,12824182784
24019726,0,6795,12828180480
24019727,0,8175,12832849920
24019728,0,7323,12836438016
24019729,0,8300,12840009728
24019730,0,5233,12844400640
24019731,0,12374,12847333376
24019732,0,5982,12851232768
24019733,0,6680,12853280768
24019734,0,2030,12855410688
24019735,0,12873,12857753600
24019736,0,8281,12861997056
24019737,0,7561,12864356352
24019738,0,10023,12866699264
24019739,0,6271,12869976064
24019740,0,15236,12872204288
24019741,0,6885,12874842112
24019742,0,4360,12877348864
24019743,0,12726,12879380480
24019744,0,7521,12882264064
24019745,0,9657,12884721664
24019746,0,5473,12887752704
24019747,0,11908,12890800128
24019748,0,8871,12893683712
24019749,0,7078,12896288768
24019750,0,6896,12899123200
24019751,0,7719,12901842944
24019752,0,6446,12905234432
24019753,0,7316,12908756992
24019754,0,11190,12911984640
24019755,0,5032,12915326976
24019756,0,4843,12916981760
24019757,0,26767,12918652928
24019758,0,10333,12923584512
24019759,0,7594,12927959040
24019760,0,9233,12931809280
24019761,0,8301,12935249920
24019762,0,9682,12938788864
24019763,0,4156,12942327808
24019764,0,6445,12945227776
24019765,0,10204,12948996096
24019766,0,8808,12952535040
24019767,0,11865,12956549120
24019768,0,10061,12953649152
24019769,0,5794,12956991488
24019770,0,7622,12959924224
24019771,0,6898,12962430976
24019772,0,5705,12966494208
24019773,0,4821,12968214528
24019774,0,10341,12970000384
24019775,0,8355,12974391296
24019776,0,7133,12977537024
24019777,0,6143,12981108736
24019778,0,10343,12984238080
24019779,0,6858,12987334656
24019780,0,9672,12991021056
24019781,0,10166,12993986560
24019782,0,8532,12997771264
24019783,0,10731,13002227712
24019784,0,7012,13006651392
24019785,0,8539,13010403328
24019786,0,8006,13013581824
24019787,0,6155,13016711168
24019788,0,12805,13020938240
24019789,0,7197,13026623488
24019790,0,9817,13029834752
24019791,0,6336,13034700800
24019792,0,8031,13037912064
